peak_id	pos_patterns.pattern_0	pos_patterns.pattern_3	pos_patterns.pattern_9	pos_patterns.pattern_2	pos_patterns.pattern_1	pos_patterns.pattern_4	pos_patterns.pattern_8	pos_patterns.pattern_11	pos_patterns.pattern_7	pos_patterns.pattern_10	pos_patterns.pattern_5	pos_patterns.pattern_6	total
15917	1	0	0	0	0	0	0	1	0	0	0	0	2
15918	1	0	0	0	0	0	0	0	0	0	0	0	1
15921	2	0	0	0	0	0	0	0	0	0	0	0	2
15922	2	0	0	0	0	0	0	0	0	0	0	0	2
15923	3	0	0	0	0	0	0	1	0	0	0	0	4
15924	2	0	0	0	1	1	0	0	0	0	0	0	4
15926	4	0	0	0	1	0	0	0	0	0	0	0	5
15927	1	0	0	0	0	0	0	1	0	0	0	0	2
15928	1	0	0	0	1	0	0	0	0	0	0	0	2
15929	0	0	0	1	3	0	0	0	0	0	0	0	4
15930	1	0	0	0	0	0	0	0	0	0	0	0	1
15931	2	0	0	0	3	0	0	0	0	0	0	0	5
15932	0	0	0	0	2	0	0	0	0	0	0	0	2
15933	4	0	0	1	0	0	1	0	0	0	0	0	6
15934	0	0	0	1	0	0	0	1	0	0	0	0	2
15935	0	2	1	2	0	0	0	0	0	0	0	0	5
15936	0	0	1	0	0	0	0	0	0	0	0	0	1
15937	0	0	2	0	0	0	0	0	0	0	0	0	2
15938	0	0	1	1	3	0	0	0	0	0	0	0	5
15939	0	1	0	0	0	0	0	0	0	0	0	0	1
15940	1	0	1	0	0	0	0	0	0	0	0	0	2
15941	1	0	0	0	1	0	0	1	0	0	0	0	3
15942	1	0	0	0	0	0	0	0	0	0	0	0	1
15943	3	0	0	0	0	0	0	0	0	0	0	0	3
15944	1	0	0	1	0	0	0	0	0	0	0	0	2
15945	0	0	0	1	0	0	0	0	0	0	0	0	1
15946	2	0	0	0	0	0	0	1	0	0	0	0	3
15947	2	0	0	0	0	0	0	0	0	0	0	0	2
15948	3	0	0	0	0	0	0	0	0	0	0	0	3
15949	0	0	0	0	2	0	0	0	0	0	0	0	2
15950	0	0	1	0	2	0	0	0	0	0	0	0	3
15951	1	0	0	0	0	0	0	0	0	0	0	0	1
15952	2	0	0	0	1	0	0	0	0	0	0	0	3
15953	2	0	0	0	2	0	0	0	0	0	0	0	4
15954	3	0	0	0	0	0	0	0	0	0	0	0	3
15955	1	0	0	0	0	0	0	0	0	0	0	0	1
15956	3	0	0	0	0	0	0	0	0	0	0	0	3
15957	2	0	0	0	2	0	0	0	0	0	0	0	4
15958	3	0	0	0	0	0	0	0	0	0	0	0	3
15959	1	0	0	0	0	0	0	0	0	0	0	0	1
15961	0	0	1	0	0	0	0	0	0	0	0	0	1
15962	1	0	0	1	1	2	0	0	0	0	0	0	5
15963	0	0	0	1	0	0	0	0	0	0	0	0	1
15964	1	0	0	0	0	0	0	0	0	0	0	0	1
15965	1	0	0	1	0	0	0	0	0	0	0	0	2
15966	3	0	0	0	0	0	0	0	0	0	0	0	3
15967	2	0	0	0	0	0	0	1	0	0	0	0	3
15968	3	0	0	0	2	0	0	1	0	0	0	0	6
15969	1	0	0	0	0	0	0	0	0	0	0	0	1
15970	1	0	0	1	1	1	0	0	0	0	0	0	4
15971	3	0	0	0	1	0	0	0	0	0	0	0	4
15972	2	0	0	1	0	0	0	0	0	0	0	0	3
15973	1	0	0	0	0	0	0	0	1	0	0	0	2
15974	1	0	0	0	1	0	0	0	0	0	0	0	2
15975	0	1	0	0	0	0	0	0	0	0	0	0	1
15976	3	0	0	0	0	0	0	1	0	0	0	0	4
15977	2	0	0	0	1	0	0	0	0	0	0	0	3
15978	3	0	0	1	0	0	0	0	0	0	0	0	4
15979	2	0	0	0	1	0	0	0	0	0	0	0	3
15980	1	0	0	0	1	0	0	1	0	0	0	0	3
15981	3	0	0	0	1	0	0	1	0	0	0	0	5
15982	0	0	0	1	0	0	0	0	0	0	0	0	1
15983	2	0	0	0	0	1	0	0	0	0	0	0	3
15984	0	0	0	1	0	0	0	0	0	0	0	0	1
15985	2	0	0	1	0	0	0	0	0	0	0	0	3
15986	1	0	0	2	0	0	0	1	0	0	0	0	4
15987	0	1	0	0	1	0	0	0	0	0	0	0	2
15988	1	0	0	0	0	0	0	0	0	0	0	0	1
15989	3	0	0	0	0	0	0	0	0	0	0	0	3
15990	2	0	0	0	0	0	0	0	0	0	0	0	2
15991	4	0	0	0	1	0	0	0	0	0	0	0	5
15992	2	0	0	0	0	0	0	0	0	0	0	0	2
15993	2	0	0	0	0	0	0	0	0	0	0	0	2
15994	1	0	0	0	0	1	0	0	0	0	0	0	2
15995	1	0	0	1	0	1	0	0	0	0	0	0	3
15996	1	0	0	0	1	0	0	0	0	0	0	0	2
15997	2	0	0	0	0	0	0	0	1	0	0	0	3
15998	1	0	0	1	2	0	0	0	0	0	0	0	4
15999	1	0	0	0	1	0	0	0	0	0	0	0	2
16000	2	0	0	0	1	0	0	0	0	0	0	0	3
16001	0	0	0	0	1	0	0	1	0	0	0	0	2
16002	0	0	0	0	1	0	0	0	0	0	0	0	1
16003	0	0	0	0	2	0	0	0	0	0	0	0	2
16004	3	0	0	0	0	0	1	0	0	0	0	0	4
16005	2	0	0	0	0	2	0	0	0	0	0	0	4
16006	0	0	0	2	2	0	0	0	0	0	0	0	4
16007	4	0	0	0	0	1	0	0	0	0	0	0	5
16008	2	0	0	0	0	1	0	0	0	0	0	0	3
16009	1	2	0	1	1	0	0	0	0	0	0	0	5
16010	2	0	0	0	0	0	0	0	0	0	0	0	2
16011	1	0	0	0	2	0	0	0	0	0	0	0	3
16012	0	0	0	1	1	0	0	0	0	0	0	0	2
16013	1	0	0	1	1	0	0	0	0	0	0	0	3
16014	2	0	0	1	0	0	0	0	0	1	0	0	4
16015	1	0	0	0	0	0	0	0	0	0	0	0	1
16017	0	0	0	0	1	0	0	0	0	0	0	0	1
16018	2	0	0	0	0	0	0	0	0	0	0	0	2
16019	1	0	0	0	1	0	0	1	0	0	0	0	3
16020	2	0	0	0	0	0	0	0	0	0	0	0	2
16021	0	0	0	2	2	0	0	0	0	0	0	0	4
16022	1	0	0	0	1	2	0	0	0	0	0	0	4
16023	3	0	0	0	0	0	0	1	0	0	0	0	4
16024	2	0	0	0	0	0	0	0	0	0	0	0	2
16025	2	0	0	0	2	0	0	0	0	0	0	0	4
16026	2	0	0	0	0	0	0	0	0	0	0	0	2
16027	1	0	0	0	0	0	0	0	0	0	0	0	1
16028	1	0	0	0	3	0	0	0	0	0	0	0	4
16029	2	0	0	0	0	0	0	0	0	0	0	0	2
16030	1	0	0	0	0	0	0	0	0	0	0	0	1
16031	1	0	0	0	0	0	1	0	0	0	0	0	2
16032	3	0	0	0	0	0	0	0	0	0	0	0	3
16033	0	0	0	0	3	1	0	0	0	0	0	0	4
16034	2	0	1	0	0	0	1	0	0	0	0	0	4
16035	2	0	0	0	0	0	0	1	0	0	0	0	3
16036	1	0	0	0	0	0	0	0	0	0	0	0	1
16037	1	1	0	2	1	0	0	0	0	0	0	0	5
16038	0	0	1	0	1	0	0	0	0	0	0	0	2
16039	1	0	0	0	4	0	0	0	0	0	0	0	5
16040	0	0	0	0	1	0	0	0	0	0	0	0	1
16041	2	0	0	0	0	0	0	0	0	0	0	0	2
16042	4	0	0	0	0	0	1	1	0	0	0	0	6
16043	0	0	1	0	0	0	0	0	0	0	0	0	1
16044	1	0	0	0	1	0	0	0	0	0	0	0	2
16045	2	0	0	0	0	0	1	0	1	1	0	0	5
16046	1	0	0	2	0	0	0	0	0	0	0	0	3
16047	4	0	0	0	0	0	0	1	0	0	0	0	5
16048	1	0	0	0	0	1	0	0	0	0	0	0	2
16049	2	0	0	0	0	2	0	1	0	0	0	0	5
16050	0	0	0	0	0	0	0	1	0	0	0	0	1
16051	4	0	0	0	0	0	0	0	0	0	0	0	4
16052	1	0	0	0	0	0	0	0	0	0	0	0	1
16053	0	0	0	2	1	0	0	1	0	0	0	0	4
16055	1	0	1	0	0	0	0	0	0	0	0	0	2
16056	1	0	0	2	0	0	0	0	0	0	0	0	3
16057	2	0	0	0	0	0	0	0	0	0	0	0	2
16058	2	0	0	0	0	0	0	0	0	0	0	0	2
16059	2	0	0	0	3	0	0	0	1	0	0	0	6
16061	0	0	0	1	0	0	0	0	0	0	0	0	1
16062	0	0	0	0	0	1	0	0	0	0	0	0	1
16063	2	0	0	0	0	0	0	0	0	0	0	0	2
16064	1	0	0	0	2	0	1	0	0	0	0	0	4
16065	1	0	0	0	2	0	0	0	0	0	0	0	3
16066	2	0	1	0	0	0	0	1	1	0	0	0	5
16067	1	0	0	0	0	0	1	0	0	0	0	0	2
16068	2	0	0	0	0	0	0	1	0	0	0	0	3
16069	1	0	0	1	0	0	0	1	0	0	0	0	3
16070	2	0	0	0	1	0	0	0	0	0	0	0	3
16071	2	0	0	0	0	0	0	0	0	0	0	0	2
16072	1	0	1	0	0	0	0	0	0	0	0	0	2
16074	2	0	0	1	1	0	0	0	0	0	0	0	4
16075	2	0	0	0	0	0	0	0	0	0	0	0	2
16076	3	0	1	0	0	0	0	0	0	0	0	0	4
16077	0	0	2	0	0	0	0	1	0	0	0	0	3
16078	2	0	0	0	1	0	0	0	0	0	0	0	3
16079	2	0	0	1	0	0	1	0	0	0	0	0	4
16080	0	0	0	0	1	0	1	0	0	1	0	0	3
16081	1	0	0	1	0	0	0	0	0	0	0	0	2
16082	0	0	0	0	1	0	0	0	0	0	0	0	1
16083	0	0	0	0	1	0	0	0	0	0	0	0	1
16084	4	0	0	0	0	0	0	1	0	0	0	0	5
16085	1	0	0	0	0	0	0	0	0	0	0	0	1
16086	3	0	0	0	0	0	0	0	0	0	0	0	3
16087	1	0	0	0	0	0	1	0	0	0	0	0	2
16088	1	0	0	1	2	0	0	0	0	0	0	0	4
16089	0	0	0	0	2	0	0	0	1	0	0	0	3
16090	0	0	2	0	1	0	0	0	0	0	0	0	3
16091	1	0	0	0	1	0	0	0	0	0	0	0	2
16092	1	0	0	0	0	0	2	0	0	0	0	0	3
16093	2	0	0	0	1	0	0	0	0	0	0	0	3
16095	1	0	0	0	0	0	0	0	0	0	0	0	1
16096	2	0	0	0	0	0	0	0	0	0	0	0	2
16097	2	0	0	0	2	0	0	0	0	0	0	0	4
16098	2	0	0	0	1	0	0	0	0	0	0	0	3
16099	0	0	0	0	2	0	0	0	0	0	0	0	2
16100	0	0	0	0	1	0	0	0	0	0	0	0	1
16101	3	0	0	0	0	0	0	0	0	0	0	0	3
16102	1	0	0	0	0	0	0	0	0	0	0	0	1
16103	1	0	0	0	2	0	0	0	0	0	0	0	3
16104	1	0	0	0	1	0	0	0	0	0	0	0	2
16106	1	1	1	0	0	0	0	0	0	0	0	0	3
16107	0	0	1	0	0	0	0	2	0	0	0	0	3
16108	1	0	0	0	2	0	0	1	0	0	0	0	4
16109	1	1	0	0	1	0	0	0	0	0	0	0	3
16110	0	0	0	0	1	0	0	1	0	0	0	0	2
16111	3	0	0	0	0	0	0	0	0	0	0	0	3
16112	1	0	0	0	0	0	0	0	0	0	0	0	1
16113	0	0	0	0	2	0	0	0	0	0	0	0	2
16114	1	0	0	0	0	0	0	1	0	0	0	0	2
16115	1	0	0	0	0	0	0	0	0	0	0	0	1
16116	2	1	0	0	0	1	0	0	1	0	0	0	5
16117	1	0	0	0	0	0	0	0	0	0	0	0	1
16118	0	0	1	0	2	0	0	1	0	0	0	0	4
16119	2	0	0	0	1	0	0	0	0	0	0	0	3
16120	2	0	0	0	1	0	0	1	0	0	0	0	4
16121	3	0	0	0	0	0	0	0	0	0	0	0	3
16122	1	0	0	0	1	0	0	0	1	1	0	0	4
16123	2	0	1	0	1	0	0	0	0	0	0	0	4
16124	1	0	0	0	1	0	0	2	0	0	0	0	4
16125	2	0	0	0	1	0	0	0	0	0	0	0	3
16126	1	0	0	0	0	0	0	0	0	0	0	0	1
16127	1	0	0	0	0	0	0	0	0	0	0	0	1
16128	2	0	0	0	2	0	0	0	0	0	0	0	4
16129	1	0	0	0	1	0	0	1	0	0	0	0	3
16130	1	0	0	1	1	0	1	0	0	0	0	0	4
16131	1	0	0	0	0	0	0	0	0	0	0	0	1
16132	3	0	0	0	1	0	0	0	0	0	0	0	4
16133	2	0	0	0	0	0	0	0	0	0	0	0	2
16134	0	0	0	0	1	0	0	0	0	0	0	0	1
16135	1	0	0	0	1	0	0	0	0	0	0	0	2
16136	2	0	0	1	1	0	0	0	0	0	0	0	4
16137	3	0	0	0	0	0	0	0	0	0	0	0	3
16138	1	0	0	0	0	0	0	0	0	0	0	0	1
16139	3	0	0	0	0	0	0	0	1	0	0	0	4
16140	2	0	0	0	1	0	0	0	0	0	0	0	3
16141	2	0	0	0	0	0	1	0	0	0	0	0	3
16142	0	1	0	0	0	0	0	0	0	0	0	0	1
16143	1	0	0	0	0	0	0	0	0	0	0	0	1
16144	2	0	0	0	0	0	0	0	0	0	0	0	2
16145	1	0	0	0	0	0	0	0	0	0	0	0	1
16146	1	0	0	0	1	0	0	1	0	0	0	0	3
16147	2	0	0	0	0	0	0	0	0	0	0	0	2
16148	0	0	0	0	1	0	0	0	0	0	0	0	1
16149	2	0	0	0	0	0	0	1	0	0	0	0	3
16150	3	0	0	0	0	0	0	0	0	0	0	0	3
16151	0	0	0	0	0	0	1	0	0	0	0	0	1
16152	2	0	0	0	2	0	0	0	0	0	0	0	4
16153	3	0	0	1	0	0	0	0	0	0	0	0	4
16154	2	0	0	0	1	0	0	0	0	0	0	0	3
16155	1	1	0	0	1	0	0	0	0	0	0	0	3
16156	2	1	0	0	1	0	0	0	0	0	0	0	4
16157	1	0	0	0	1	0	0	0	0	0	0	0	2
16158	3	0	0	0	0	0	0	0	0	0	0	0	3
16159	2	0	0	0	0	0	0	1	0	0	0	0	3
16160	1	0	0	0	0	0	0	1	0	0	0	0	2
16161	3	0	0	0	0	0	0	0	0	0	0	0	3
16162	2	0	0	0	0	0	0	0	0	0	0	0	2
16163	2	0	0	0	0	1	0	0	0	0	0	0	3
16164	2	0	0	0	1	0	0	0	0	0	0	0	3
16165	3	0	0	0	0	0	0	0	0	0	0	0	3
16166	2	0	0	0	1	0	0	0	0	0	0	0	3
16167	2	0	0	0	0	0	0	1	1	0	0	0	4
16168	1	0	0	0	1	0	0	0	0	0	0	0	2
16169	2	0	0	0	0	0	0	0	0	0	0	0	2
16170	1	0	0	0	2	0	0	0	0	0	0	0	3
16171	2	0	0	0	0	0	0	0	0	0	0	0	2
16172	1	0	0	0	2	0	0	0	0	0	0	0	3
16173	0	0	0	0	2	1	0	0	0	0	0	0	3
16175	3	0	0	0	0	0	2	0	0	0	0	0	5
16176	1	0	0	0	1	0	0	0	0	0	0	0	2
16177	1	0	0	0	0	0	0	1	0	0	0	0	2
16178	1	0	0	1	0	0	0	1	0	0	0	0	3
16180	2	0	0	1	0	0	0	0	0	0	0	0	3
16182	0	0	1	0	0	0	0	0	0	0	0	0	1
16183	3	0	0	0	0	0	0	0	0	0	0	0	3
16184	1	0	0	0	0	0	0	0	0	0	0	0	1
16185	1	0	0	0	0	0	0	0	0	0	0	0	1
16188	1	0	0	0	0	0	0	0	0	0	0	0	1
16189	3	0	0	0	0	0	0	0	0	0	0	0	3
16190	0	0	2	0	0	0	0	0	0	0	0	0	2
16191	1	0	0	0	2	0	0	0	0	0	0	0	3
16193	1	0	0	0	0	0	0	1	0	0	0	0	2
16195	3	0	0	0	0	0	0	0	0	0	0	0	3
16196	0	0	4	0	0	0	0	0	0	0	0	0	4
16197	1	0	0	0	0	0	0	1	0	0	0	0	2
16198	1	1	0	0	2	0	0	0	0	0	0	0	4
16200	0	0	1	0	1	0	0	0	0	0	0	0	2
16201	0	0	0	1	0	0	0	0	0	0	0	0	1
16202	2	0	0	0	2	0	0	0	0	0	0	0	4
16203	2	0	0	0	0	0	0	0	0	0	0	0	2
16204	0	0	0	0	1	0	0	0	0	1	0	0	2
16205	2	0	0	0	1	0	1	0	1	0	0	0	5
16206	0	0	0	0	3	0	0	0	0	0	0	0	3
16207	0	0	1	0	0	0	0	0	0	0	0	0	1
16209	2	0	0	0	0	0	0	0	0	0	0	0	2
16210	1	0	0	0	0	0	0	1	0	0	0	0	2
16211	2	0	0	0	2	0	0	0	0	0	0	0	4
16213	1	0	1	0	0	0	0	0	0	0	0	0	2
16214	2	0	0	0	0	0	0	0	0	0	0	0	2
16215	2	0	0	0	1	0	0	0	0	0	0	0	3
16216	3	0	0	0	0	0	0	0	0	0	0	0	3
16217	0	0	1	0	0	0	0	0	0	0	0	0	1
16219	0	0	0	0	3	0	0	0	0	0	0	0	3
16220	2	0	0	0	0	0	0	0	0	0	0	0	2
16222	1	0	0	0	0	0	0	0	0	0	0	0	1
16223	1	0	0	0	0	0	0	0	0	0	0	0	1
16224	0	0	0	0	2	0	0	0	0	0	0	0	2
16225	0	0	0	0	2	0	0	0	0	0	0	0	2
16226	0	0	0	0	0	0	1	0	2	1	0	0	4
16228	1	0	0	0	0	0	0	0	0	0	0	0	1
16229	0	0	0	0	1	0	0	0	0	0	0	0	1
16230	0	1	0	0	0	0	0	0	0	0	0	0	1
16231	1	0	0	0	0	0	0	0	0	0	0	0	1
16232	4	0	0	0	0	0	0	0	0	0	0	0	4
16233	1	0	0	0	1	0	0	0	0	0	0	0	2
16234	2	0	0	0	0	0	0	0	0	0	0	0	2
16235	1	1	0	0	0	0	0	0	0	0	0	0	2
16236	1	0	0	0	0	0	0	0	0	0	0	0	1
16237	1	0	0	0	0	0	0	0	0	0	0	0	1
16238	1	0	0	0	0	0	0	0	0	0	0	0	1
16239	1	0	0	0	0	0	0	0	0	0	0	0	1
16240	2	0	0	0	0	0	0	0	0	0	0	0	2
16241	0	0	1	0	0	0	0	0	0	0	0	0	1
16242	3	0	0	0	1	0	0	0	0	0	0	0	4
16243	1	0	0	0	2	0	0	0	0	0	0	0	3
16244	3	0	0	0	0	0	0	0	0	0	0	0	3
16245	1	0	0	0	1	0	0	1	0	0	0	0	3
16246	2	0	0	0	0	0	0	0	0	0	0	0	2
16247	2	0	0	0	1	0	0	0	0	0	0	0	3
16248	1	0	0	0	1	0	0	0	0	0	0	0	2
16249	2	0	0	1	2	0	0	1	0	0	0	0	6
16250	0	0	0	0	1	0	0	1	0	0	0	0	2
16251	1	0	0	0	2	0	0	0	0	0	0	0	3
16252	3	0	0	0	0	0	0	0	0	0	0	0	3
16254	1	0	0	0	0	0	0	0	0	0	0	0	1
16255	3	0	0	1	0	0	0	0	0	0	0	0	4
16256	3	0	0	0	0	0	1	0	0	0	0	0	4
16257	2	0	0	0	0	0	0	0	0	0	0	0	2
16258	1	0	0	0	0	0	0	0	0	0	0	0	1
16259	0	0	1	0	0	0	0	0	0	0	0	0	1
16260	2	0	0	0	1	0	0	0	0	0	0	0	3
16261	5	0	0	0	0	0	0	0	0	0	0	0	5
16262	1	0	0	0	0	0	0	1	0	0	0	0	2
16263	2	0	0	0	0	0	0	1	0	0	0	0	3
16264	1	0	0	0	2	0	0	0	0	0	0	0	3
16265	1	0	1	0	0	0	0	0	1	0	0	0	3
16266	1	0	0	0	0	0	0	1	0	0	0	0	2
16267	1	0	0	1	1	0	1	1	0	0	0	0	5
16268	1	0	0	0	2	0	0	0	0	0	0	0	3
16269	1	0	0	0	0	0	0	0	0	0	0	0	1
16270	2	0	0	0	0	0	0	0	1	0	0	0	3
16271	3	0	0	0	1	0	0	0	0	0	0	0	4
16272	4	0	0	0	0	0	0	0	0	0	0	0	4
16273	2	0	0	0	0	0	0	2	0	0	0	0	4
16274	3	0	0	1	1	0	1	1	0	0	0	0	7
16275	4	0	0	0	0	0	0	0	0	0	0	0	4
16276	3	0	0	0	0	0	1	1	0	0	0	0	5
16277	1	0	0	0	0	0	0	0	0	0	0	0	1
16278	3	0	0	0	0	0	0	1	0	0	0	0	4
16279	2	0	0	0	0	0	0	1	0	0	0	0	3
16280	2	0	0	0	0	0	0	0	0	0	0	0	2
16281	1	0	0	0	0	0	0	0	0	0	0	0	1
16282	1	0	0	0	0	0	0	0	0	1	0	0	2
16283	3	0	0	0	1	0	0	1	0	0	0	0	5
16284	1	0	0	0	0	0	0	0	0	0	0	0	1
16285	0	0	0	1	1	0	0	0	1	0	0	0	3
16286	0	0	0	0	0	0	0	1	0	0	0	0	1
16287	1	0	0	0	0	0	0	0	0	0	0	0	1
16288	0	0	0	0	3	0	0	0	1	0	0	0	4
16289	2	0	0	0	0	0	0	0	0	0	0	0	2
16290	2	0	0	0	0	0	0	0	0	0	0	0	2
16291	1	0	0	0	0	0	0	0	0	0	0	0	1
16292	3	0	0	0	0	0	0	0	0	0	0	0	3
16293	2	0	0	0	0	0	0	0	0	0	0	0	2
16294	2	0	0	0	1	0	0	0	0	0	0	0	3
16295	3	0	0	0	1	0	0	0	0	0	0	0	4
16296	0	0	0	0	1	0	0	1	0	0	0	0	2
16297	1	0	0	0	0	0	0	0	0	0	0	0	1
16298	4	0	0	0	1	0	0	0	0	0	0	0	5
16299	1	0	0	0	0	0	1	0	0	0	0	0	2
16300	1	0	0	0	0	0	0	0	0	0	0	0	1
16301	2	0	0	0	0	0	0	0	0	0	0	0	2
16302	1	0	0	0	0	0	0	0	0	0	0	0	1
16303	2	0	0	0	2	0	1	0	0	0	0	0	5
16304	1	0	0	0	0	0	0	1	1	0	0	0	3
16305	1	0	0	0	0	0	0	0	0	0	0	0	1
16306	2	0	0	0	1	0	0	0	0	0	0	0	3
16307	1	0	0	0	0	0	0	0	0	0	0	0	1
16308	1	0	0	0	0	0	0	0	0	0	0	0	1
16309	1	0	0	0	0	1	0	0	0	0	0	0	2
16310	3	0	0	0	0	0	0	0	0	0	0	0	3
16311	0	0	0	0	0	0	0	1	0	0	0	0	1
16312	2	0	0	0	2	0	0	0	0	0	0	0	4
16313	2	0	0	0	0	1	0	0	0	0	0	0	3
16314	2	0	0	0	0	0	1	0	0	0	0	0	3
16315	2	0	0	1	0	1	0	0	0	0	0	0	4
16316	2	0	0	0	2	0	0	0	0	0	0	0	4
16317	2	0	0	0	0	0	0	0	0	0	0	0	2
16318	2	0	0	0	0	0	0	0	0	0	0	0	2
16319	2	0	0	0	0	0	0	0	0	0	0	0	2
16321	3	0	0	0	1	0	0	1	0	0	0	0	5
16322	1	0	0	0	0	0	0	0	0	0	0	0	1
16323	0	0	0	0	0	2	0	0	0	0	0	0	2
16324	1	0	1	0	0	0	0	0	0	0	0	0	2
16325	0	0	0	0	1	0	0	0	0	0	0	0	1
16326	0	0	1	0	0	0	0	0	0	0	0	0	1
16327	2	0	0	0	2	0	0	1	0	0	0	0	5
16328	2	0	0	0	0	0	0	1	0	0	0	0	3
16329	2	0	0	0	0	0	0	0	0	0	0	0	2
16331	1	0	0	0	0	0	1	0	0	0	0	0	2
16333	1	0	0	1	0	0	0	1	0	0	0	0	3
16334	2	0	0	0	2	0	0	1	0	0	0	0	5
16335	2	0	0	1	0	0	0	0	0	0	0	0	3
16336	3	0	0	0	0	0	1	0	1	0	0	0	5
16339	1	0	0	0	1	0	0	0	0	0	0	0	2
16340	0	0	0	1	0	0	0	0	0	0	0	0	1
16341	3	0	0	0	1	0	0	0	0	0	0	0	4
16342	2	0	0	0	0	0	0	0	0	0	0	0	2
16343	1	0	0	0	0	0	0	1	0	0	0	0	2
16344	2	0	0	0	0	0	0	0	0	0	0	0	2
16345	5	0	0	0	0	0	0	0	0	0	0	0	5
16346	2	0	1	0	0	0	0	0	0	0	0	0	3
16348	1	0	0	0	0	0	0	0	0	0	0	0	1
16349	1	0	0	1	0	0	0	0	0	0	0	0	2
16351	0	0	1	2	2	0	0	0	0	0	0	0	5
16352	0	1	0	0	0	0	0	0	0	0	0	0	1
16354	1	0	0	0	0	0	0	0	0	0	0	0	1
16355	2	0	0	0	0	0	0	0	0	0	0	0	2
16357	1	0	0	0	1	0	0	0	0	0	0	0	2
16358	1	0	0	0	3	1	0	0	0	0	0	0	5
16359	2	0	0	0	3	0	0	0	0	0	0	0	5
16360	2	0	0	0	0	0	0	0	0	0	0	0	2
16362	1	0	0	0	2	0	0	1	0	0	0	0	4
16363	2	0	0	0	0	0	1	0	0	0	0	0	3
16364	0	0	0	1	1	0	0	0	0	0	0	0	2
16365	0	0	0	0	1	0	0	0	0	0	0	0	1
16367	2	0	0	1	0	0	0	0	0	0	0	0	3
16369	0	1	0	0	2	0	0	0	0	0	0	0	3
16370	1	0	0	1	0	1	0	1	0	0	0	0	4
16371	2	0	0	0	0	0	1	1	1	0	0	0	5
16372	2	0	0	0	1	0	0	1	0	0	0	0	4
16373	0	0	0	0	2	0	0	0	0	0	0	0	2
16374	3	0	0	0	0	0	1	0	0	0	0	0	4
16375	2	0	0	0	1	0	0	0	0	0	0	0	3
16376	1	0	1	0	0	0	0	0	0	0	0	0	2
16377	3	0	0	0	0	0	0	0	0	0	0	0	3
16378	2	0	0	0	0	0	0	0	0	0	0	0	2
16379	1	0	1	0	0	0	0	0	0	0	0	0	2
16380	4	0	0	0	0	0	0	0	0	0	0	0	4
16381	3	0	0	0	1	0	0	0	0	0	0	0	4
16382	0	0	0	0	1	1	0	0	0	0	0	0	2
16383	2	0	0	0	1	0	0	0	0	0	0	0	3
16385	2	0	0	0	0	0	1	2	0	0	0	0	5
16386	0	1	0	0	0	0	0	0	0	0	0	0	1
16387	2	0	0	0	1	0	0	1	0	0	0	0	4
16389	1	0	0	0	2	0	0	0	0	0	0	0	3
16390	2	0	0	0	0	0	0	1	0	0	0	0	3
16393	1	0	1	0	0	0	0	0	0	0	0	0	2
16394	1	0	0	0	1	0	0	0	0	0	0	0	2
16395	1	0	0	0	0	0	0	0	0	0	0	0	1
16396	1	0	0	0	2	0	0	0	0	0	0	0	3
16397	0	0	0	0	1	0	0	0	0	0	0	0	1
16398	1	0	0	0	0	0	0	0	0	0	0	0	1
16399	1	0	0	1	2	0	1	1	0	0	0	0	6
16400	1	0	0	1	0	1	0	0	0	0	0	0	3
16401	1	0	0	0	2	0	0	0	0	0	0	0	3
16402	1	0	0	0	2	0	0	0	0	1	0	0	4
16403	3	0	0	0	0	0	0	0	0	0	0	0	3
16404	2	0	0	0	2	0	0	0	0	0	0	0	4
16405	1	0	0	0	0	0	0	0	1	0	0	0	2
16406	2	0	0	0	0	0	0	0	0	0	0	0	2
16407	1	0	0	1	0	0	0	0	0	0	0	0	2
16408	2	0	0	0	0	0	0	0	0	0	0	0	2
16409	1	0	1	1	1	0	0	0	0	0	0	0	4
16410	2	0	0	0	1	0	0	0	0	0	0	0	3
16411	3	0	0	0	1	0	1	0	0	0	0	0	5
16412	2	0	0	0	0	0	0	0	0	0	0	0	2
16413	1	0	0	0	1	0	0	1	0	0	0	0	3
16414	3	0	0	0	0	0	0	0	0	0	0	0	3
16415	0	1	0	2	0	0	0	0	0	0	0	0	3
16418	5	0	0	0	0	0	0	0	0	0	0	0	5
16419	1	0	0	0	1	0	0	0	0	0	0	0	2
16420	3	0	0	1	1	0	0	0	0	0	0	0	5
16421	0	0	0	1	0	0	0	0	1	0	0	0	2
16422	0	0	1	0	0	0	0	0	0	0	0	0	1
16423	3	0	0	0	0	0	0	0	0	0	0	0	3
16424	2	0	0	0	0	0	0	1	0	0	0	0	3
16425	0	0	0	1	1	1	0	0	0	0	0	0	3
16426	3	0	0	0	0	0	0	0	0	0	0	0	3
16427	0	0	0	0	1	0	0	0	0	0	0	0	1
16428	0	0	0	0	1	0	0	0	0	0	0	0	1
16429	2	0	0	0	3	0	0	0	0	0	0	0	5
16430	1	0	0	0	0	1	0	1	0	0	0	0	3
16431	2	0	0	0	0	0	0	0	0	0	0	0	2
16432	2	0	0	0	2	0	0	0	0	0	0	0	4
16433	1	0	1	0	0	0	0	0	0	0	0	0	2
16434	2	0	0	0	0	0	0	0	0	0	0	0	2
16435	2	0	0	0	1	0	0	0	0	0	0	0	3
