motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
3	+-+	14	0.6149	0.057	0.0255	0.4313	0.0465	0.0208	1.8309	0.1257	0.0562
3	+-+	15	0.6211	0.0451	0.0202	0.4375	0.0357	0.016	1.8352	0.1216	0.0544
3	+-+	16	0.6688	0.0479	0.0214	0.4852	0.0377	0.0169	1.8683	0.1167	0.0522
3	+-+	17	0.6306	0.035	0.0157	0.447	0.0232	0.0104	1.8418	0.1138	0.0509
3	+-+	18	0.6533	0.0446	0.0199	0.4697	0.0327	0.0146	1.8576	0.1157	0.0517
3	+-+	19	0.6121	0.0443	0.0198	0.4284	0.0335	0.015	1.8289	0.1222	0.0546
3	+-+	20	0.6662	0.0474	0.0212	0.4826	0.0362	0.0162	1.8665	0.1135	0.0508
3	+-+	21	0.6363	0.0292	0.0131	0.4526	0.018	0.008	1.8457	0.1106	0.0495
3	+-+	22	0.6533	0.0481	0.0215	0.4697	0.0373	0.0167	1.8575	0.1121	0.0501
3	+-+	23	0.6118	0.0383	0.0171	0.4282	0.0284	0.0127	1.8288	0.1166	0.0521
3	+-+	24	0.6682	0.0478	0.0214	0.4846	0.0369	0.0165	1.8678	0.111	0.0496
3	+-+	25	0.6303	0.034	0.0152	0.4467	0.0221	0.0099	1.8416	0.1127	0.0504
3	+-+	26	0.6451	0.0472	0.0211	0.4614	0.0358	0.016	1.8518	0.1117	0.05
3	+-+	27	0.5984	0.0441	0.0197	0.4148	0.032	0.0143	1.8195	0.1184	0.053
3	+-+	28	0.6327	0.0463	0.0207	0.4491	0.0341	0.0153	1.8432	0.1112	0.0497
3	+-+	29	0.6135	0.0335	0.015	0.4299	0.0216	0.0097	1.8299	0.1119	0.05
3	+-+	30	0.6495	0.0452	0.0202	0.4659	0.0336	0.015	1.8549	0.1098	0.0491
3	+-+	31	0.6167	0.0384	0.0172	0.4331	0.0274	0.0123	1.8322	0.1171	0.0524
3	+-+	32	0.6538	0.0422	0.0189	0.4702	0.0304	0.0136	1.8579	0.1067	0.0477
3	+-+	33	0.5992	0.0349	0.0156	0.4156	0.0222	0.0099	1.8201	0.1121	0.0501
3	+-+	34	0.6312	0.0442	0.0198	0.4476	0.0325	0.0145	1.8422	0.1092	0.0488
3	+-+	35	0.5846	0.0409	0.0183	0.401	0.0288	0.0129	1.8099	0.1171	0.0524
3	+-+	36	0.6131	0.0394	0.0176	0.4295	0.0273	0.0122	1.8297	0.1067	0.0477
3	+-+	37	0.5873	0.0314	0.014	0.4036	0.0187	0.0083	1.8118	0.11	0.0492
3	+-+	38	0.6128	0.0367	0.0164	0.4292	0.0256	0.0114	1.8295	0.1052	0.047
3	+-+	39	0.5854	0.04	0.0179	0.4018	0.0282	0.0126	1.8105	0.1165	0.0521
3	+-+	40	0.6227	0.0342	0.0153	0.4391	0.0223	0.01	1.8364	0.1038	0.0464
3	+-+	41	0.5812	0.0338	0.0151	0.3976	0.0208	0.0093	1.8076	0.1106	0.0495
3	+-+	42	0.6019	0.0373	0.0167	0.4183	0.0252	0.0113	1.8219	0.1064	0.0476
3	+-+	43	0.563	0.041	0.0183	0.3794	0.0282	0.0126	1.7949	0.1153	0.0516
3	+-+	44	0.6003	0.0366	0.0164	0.4167	0.025	0.0112	1.8208	0.1029	0.046
3	+-+	45	0.5671	0.0342	0.0153	0.3835	0.0211	0.0094	1.7978	0.1102	0.0493
3	+-+	46	0.5983	0.0354	0.0158	0.4147	0.0237	0.0106	1.8194	0.1038	0.0464
3	+-+	47	0.5462	0.0378	0.0169	0.3625	0.0251	0.0112	1.7833	0.114	0.051
3	+-+	48	0.5902	0.0346	0.0155	0.4066	0.0223	0.01	1.8138	0.105	0.0469
3	+-+	49	0.5624	0.036	0.0161	0.3788	0.0228	0.0102	1.7946	0.1102	0.0493
3	+-+	50	0.5875	0.0342	0.0153	0.4039	0.0224	0.01	1.8119	0.104	0.0465
4	++++	0	0.9784	0.0919	0.0411	0.7948	0.0796	0.0356	2.0829	0.1479	0.0662
4	++++	1	0.5403	0.11	0.0492	0.3567	0.1008	0.0451	1.7792	0.1443	0.0645
4	++++	2	0.535	0.0863	0.0386	0.3514	0.0746	0.0334	1.7756	0.1319	0.059
4	++++	3	0.6682	0.0153	0.0069	0.4845	0.0169	0.0075	1.8678	0.097	0.0434
4	++++	4	0.6085	0.1005	0.045	0.4249	0.0885	0.0396	1.8265	0.1548	0.0692
4	++++	5	0.5773	0.0819	0.0366	0.3937	0.0687	0.0307	1.8048	0.1311	0.0586
4	++++	6	0.5169	0.0537	0.024	0.3332	0.0448	0.02	1.763	0.1152	0.0515
4	++++	7	0.5299	0.057	0.0255	0.3463	0.0472	0.0211	1.772	0.127	0.0568
4	++++	8	0.8658	0.0535	0.0239	0.6822	0.0435	0.0195	2.0048	0.1208	0.054
4	++++	9	0.6706	0.0672	0.03	0.487	0.0608	0.0272	1.8696	0.1314	0.0587
4	++++	10	0.7328	0.0637	0.0285	0.5492	0.0535	0.0239	1.9126	0.1361	0.0608
4	++++	11	0.857	0.0641	0.0287	0.6733	0.0601	0.0269	1.9987	0.134	0.0599
4	++++	12	0.7884	0.0634	0.0283	0.6048	0.0562	0.0251	1.9512	0.137	0.0612
4	++++	13	0.8305	0.0752	0.0336	0.6469	0.0681	0.0304	1.9804	0.1307	0.0585
4	++++	14	0.8136	0.0587	0.0262	0.63	0.0466	0.0208	1.9686	0.1197	0.0535
4	++++	15	0.8645	0.0696	0.0311	0.6809	0.0671	0.03	2.0039	0.1188	0.0531
4	++++	16	0.7797	0.0673	0.0301	0.5961	0.0557	0.0249	1.9451	0.1304	0.0583
4	++++	17	0.8619	0.0616	0.0275	0.6783	0.0525	0.0235	2.0021	0.127	0.0568
4	++++	18	0.8271	0.0618	0.0277	0.6435	0.0502	0.0224	1.978	0.1295	0.0579
4	++++	19	0.9202	0.0573	0.0256	0.7366	0.0566	0.0253	2.0426	0.1103	0.0493
4	++++	20	0.8424	0.059	0.0264	0.6588	0.0463	0.0207	1.9886	0.1247	0.0558
4	++++	21	0.8723	0.0594	0.0265	0.6886	0.0504	0.0225	2.0093	0.1182	0.0529
4	++++	22	0.7983	0.0555	0.0248	0.6147	0.0435	0.0194	1.9581	0.125	0.0559
4	++++	23	0.8396	0.0519	0.0232	0.656	0.0465	0.0208	1.9867	0.1111	0.0497
4	++++	24	0.7831	0.0559	0.025	0.5995	0.0435	0.0195	1.9475	0.1241	0.0555
4	++++	25	0.8516	0.0549	0.0246	0.668	0.0448	0.02	1.995	0.1163	0.052
4	++++	26	0.8132	0.0543	0.0243	0.6295	0.0415	0.0186	1.9683	0.121	0.0541
4	++++	27	0.8455	0.0495	0.0221	0.6619	0.0441	0.0197	1.9908	0.1058	0.0473
4	++++	28	0.7945	0.0551	0.0246	0.6109	0.0421	0.0188	1.9554	0.119	0.0532
4	++++	29	0.8352	0.057	0.0255	0.6516	0.0465	0.0208	1.9836	0.1151	0.0515
4	++++	30	0.7861	0.0562	0.0251	0.6025	0.0437	0.0196	1.9496	0.1231	0.055
4	++++	31	0.8094	0.042	0.0188	0.6258	0.035	0.0156	1.9657	0.1034	0.0462
4	++++	32	0.7861	0.0524	0.0234	0.6025	0.0398	0.0178	1.9496	0.1188	0.0531
4	++++	33	0.8014	0.0523	0.0234	0.6177	0.0418	0.0187	1.9602	0.1153	0.0516
4	++++	34	0.778	0.0526	0.0235	0.5944	0.0398	0.0178	1.9439	0.1184	0.053
4	++++	35	0.7764	0.0444	0.0199	0.5927	0.038	0.017	1.9428	0.1036	0.0463
4	++++	36	0.7689	0.048	0.0215	0.5852	0.0351	0.0157	1.9376	0.1147	0.0513
4	++++	37	0.7826	0.0492	0.022	0.5989	0.0382	0.0171	1.9471	0.1128	0.0505
4	++++	38	0.7476	0.0486	0.0217	0.564	0.0357	0.016	1.9229	0.117	0.0523
4	++++	39	0.7457	0.0395	0.0177	0.5621	0.0305	0.0136	1.9216	0.1039	0.0465
4	++++	40	0.7618	0.048	0.0215	0.5782	0.0349	0.0156	1.9327	0.1153	0.0516
4	++++	41	0.7453	0.0417	0.0186	0.5617	0.0301	0.0135	1.9213	0.1077	0.0482
4	++++	42	0.7509	0.0452	0.0202	0.5673	0.0321	0.0144	1.9252	0.1123	0.0502
4	++++	43	0.7184	0.0358	0.016	0.5348	0.0273	0.0122	1.9027	0.1017	0.0455
4	++++	44	0.7191	0.0479	0.0214	0.5355	0.0347	0.0155	1.9031	0.113	0.0505
4	++++	45	0.737	0.0458	0.0205	0.5534	0.0346	0.0155	1.9156	0.1109	0.0496
4	++++	46	0.7464	0.0454	0.0203	0.5628	0.0323	0.0145	1.9221	0.1122	0.0502
4	++++	47	0.7083	0.0346	0.0155	0.5247	0.0248	0.0111	1.8957	0.1025	0.0458
4	++++	48	0.73	0.0419	0.0187	0.5464	0.0289	0.0129	1.9107	0.1103	0.0493
4	++++	49	0.7091	0.0403	0.018	0.5255	0.0288	0.0129	1.8962	0.1056	0.0472
4	++++	50	0.7163	0.0447	0.02	0.5327	0.0317	0.0142	1.9012	0.1094	0.0489
4	++--	0	0.8942	0.0614	0.0275	0.7106	0.0626	0.028	2.0245	0.0961	0.043
4	++--	1	0.5968	0.0699	0.0313	0.4132	0.0616	0.0276	1.8184	0.1186	0.053
4	++--	2	0.6973	0.1134	0.0507	0.5136	0.1013	0.0453	1.888	0.1507	0.0674
4	++--	3	0.6985	0.031	0.0139	0.5149	0.0233	0.0104	1.8889	0.1111	0.0497
4	++--	4	0.7047	0.0614	0.0275	0.5211	0.0485	0.0217	1.8932	0.1223	0.0547
4	++--	5	0.6276	0.0736	0.0329	0.444	0.0606	0.0271	1.8397	0.1308	0.0585
4	++--	6	0.6028	0.0554	0.0248	0.4192	0.0472	0.0211	1.8225	0.1098	0.0491
4	++--	7	0.6084	0.0662	0.0296	0.4248	0.0564	0.0252	1.8264	0.1351	0.0604
4	++--	8	0.8127	0.0556	0.0249	0.6291	0.0462	0.0207	1.968	0.123	0.055
4	++--	9	0.7053	0.0699	0.0313	0.5217	0.0594	0.0266	1.8936	0.1355	0.0606
4	++--	10	0.7552	0.0465	0.0208	0.5716	0.0371	0.0166	1.9281	0.1257	0.0562
4	++--	11	0.8168	0.0645	0.0289	0.6331	0.0564	0.0252	1.9708	0.1385	0.062
4	++--	12	0.7628	0.0515	0.023	0.5792	0.0424	0.019	1.9334	0.1293	0.0578
4	++--	13	0.8111	0.0668	0.0299	0.6274	0.0571	0.0255	1.9669	0.1335	0.0597
4	++--	14	0.8222	0.0521	0.0233	0.6386	0.0418	0.0187	1.9746	0.1154	0.0516
4	++--	15	0.8487	0.0637	0.0285	0.6651	0.0555	0.0248	1.993	0.1276	0.0571
4	++--	16	0.7794	0.0576	0.0258	0.5958	0.0454	0.0203	1.9449	0.1253	0.056
4	++--	17	0.8393	0.0725	0.0324	0.6557	0.0613	0.0274	1.9865	0.1366	0.0611
4	++--	18	0.8123	0.0494	0.0221	0.6287	0.0383	0.0171	1.9677	0.1194	0.0534
4	++--	19	0.8876	0.0509	0.0228	0.704	0.0425	0.019	2.0199	0.1197	0.0535
4	++--	20	0.8	0.057	0.0255	0.6164	0.0444	0.0198	1.9592	0.1226	0.0548
4	++--	21	0.8382	0.0661	0.0296	0.6546	0.0538	0.024	1.9857	0.1274	0.057
4	++--	22	0.7881	0.0494	0.0221	0.6045	0.0371	0.0166	1.951	0.1174	0.0525
4	++--	23	0.8575	0.0531	0.0237	0.6739	0.0425	0.019	1.999	0.1193	0.0534
4	++--	24	0.7896	0.0592	0.0265	0.606	0.0467	0.0209	1.952	0.1248	0.0558
4	++--	25	0.8282	0.0667	0.0298	0.6445	0.0541	0.0242	1.9787	0.1279	0.0572
4	++--	26	0.7883	0.0473	0.0212	0.6047	0.0344	0.0154	1.9511	0.1135	0.0508
4	++--	27	0.8646	0.0541	0.0242	0.681	0.043	0.0192	2.004	0.1163	0.052
4	++--	28	0.768	0.0616	0.0275	0.5844	0.0486	0.0218	1.937	0.124	0.0555
4	++--	29	0.835	0.0685	0.0306	0.6514	0.0558	0.0249	1.9835	0.1249	0.0559
4	++--	30	0.7903	0.047	0.021	0.6067	0.0344	0.0154	1.9525	0.1148	0.0513
4	++--	31	0.83	0.0478	0.0214	0.6464	0.0355	0.0159	1.98	0.1108	0.0496
4	++--	32	0.7579	0.0566	0.0253	0.5743	0.0441	0.0197	1.9301	0.1216	0.0544
4	++--	33	0.8227	0.0657	0.0294	0.639	0.0531	0.0237	1.9749	0.1222	0.0546
4	++--	34	0.7701	0.0506	0.0226	0.5865	0.0384	0.0172	1.9385	0.113	0.0505
4	++--	35	0.8306	0.0455	0.0204	0.647	0.0345	0.0154	1.9804	0.1095	0.049
4	++--	36	0.7729	0.0563	0.0252	0.5893	0.0435	0.0195	1.9405	0.121	0.0541
4	++--	37	0.8257	0.0597	0.0267	0.6421	0.047	0.021	1.977	0.1179	0.0527
4	++--	38	0.7388	0.0463	0.0207	0.5552	0.0337	0.0151	1.9168	0.1103	0.0493
4	++--	39	0.8165	0.0506	0.0226	0.6328	0.0384	0.0172	1.9706	0.1106	0.0495
4	++--	40	0.7488	0.0526	0.0235	0.5651	0.0397	0.0177	1.9237	0.118	0.0528
4	++--	41	0.7942	0.06	0.0269	0.6105	0.0474	0.0212	1.9552	0.117	0.0523
4	++--	42	0.7686	0.0439	0.0197	0.585	0.0312	0.0139	1.9375	0.1099	0.0491
4	++--	43	0.7788	0.0441	0.0197	0.5952	0.0324	0.0145	1.9445	0.1066	0.0477
4	++--	44	0.7078	0.0576	0.0258	0.5242	0.0445	0.0199	1.8953	0.1205	0.0539
4	++--	45	0.7735	0.061	0.0273	0.5899	0.0482	0.0215	1.9409	0.1172	0.0524
4	++--	46	0.7278	0.0475	0.0212	0.5442	0.0348	0.0156	1.9092	0.1107	0.0495
4	++--	47	0.7612	0.0435	0.0194	0.5776	0.0317	0.0142	1.9323	0.1047	0.0468
4	++--	48	0.6991	0.0502	0.0224	0.5155	0.0372	0.0166	1.8893	0.1164	0.0521
4	++--	49	0.7652	0.0611	0.0273	0.5816	0.0486	0.0217	1.9351	0.1138	0.0509
4	++--	50	0.71	0.0444	0.0199	0.5264	0.0319	0.0143	1.8968	0.1074	0.0481
4	+-+-	0	0.1177	0.0432	0.0193	-0.0659	0.0384	0.0172	1.4863	0.0884	0.0395
4	+-+-	1	0.2515	0.0662	0.0296	0.0678	0.0535	0.0239	1.579	0.1278	0.0572
4	+-+-	2	0.6022	0.0888	0.0397	0.4186	0.0815	0.0364	1.8221	0.1424	0.0637
4	+-+-	3	0.627	0.0815	0.0364	0.4434	0.0742	0.0332	1.8393	0.1467	0.0656
4	+-+-	4	0.7498	0.0738	0.033	0.5662	0.0711	0.0318	1.9244	0.0713	0.0319
4	+-+-	5	0.6999	0.0849	0.038	0.5163	0.0818	0.0366	1.8898	0.1292	0.0578
4	+-+-	6	0.7701	0.1051	0.047	0.5865	0.0931	0.0416	1.9385	0.153	0.0684
4	+-+-	7	0.8374	0.1102	0.0493	0.6538	0.1051	0.047	1.9851	0.1502	0.0672
4	+-+-	8	0.6692	0.0548	0.0245	0.4856	0.0474	0.0212	1.8685	0.1243	0.0556
4	+-+-	9	0.8858	0.0604	0.027	0.7022	0.0497	0.0222	2.0187	0.1302	0.0582
4	+-+-	10	0.8001	0.0309	0.0138	0.6165	0.0289	0.0129	1.9593	0.1165	0.0521
4	+-+-	11	0.8021	0.0546	0.0244	0.6185	0.0469	0.021	1.9607	0.1268	0.0567
4	+-+-	12	0.7827	0.0542	0.0242	0.5991	0.0426	0.0191	1.9472	0.115	0.0514
4	+-+-	13	0.7902	0.0315	0.0141	0.6066	0.0198	0.0089	1.9524	0.1081	0.0483
4	+-+-	14	0.8551	0.065	0.0291	0.6715	0.057	0.0255	1.9974	0.123	0.055
4	+-+-	15	0.8689	0.0588	0.0263	0.6853	0.0497	0.0222	2.007	0.1257	0.0562
4	+-+-	16	0.8576	0.0609	0.0272	0.674	0.0516	0.0231	1.9992	0.1224	0.0547
4	+-+-	17	0.8402	0.0489	0.0219	0.6566	0.038	0.017	1.9871	0.1193	0.0534
4	+-+-	18	0.8709	0.0458	0.0205	0.6873	0.037	0.0166	2.0084	0.1127	0.0504
4	+-+-	19	0.8433	0.0489	0.0219	0.6596	0.0391	0.0175	1.9892	0.1224	0.0547
4	+-+-	20	0.8451	0.0538	0.024	0.6614	0.0432	0.0193	1.9904	0.1175	0.0526
4	+-+-	21	0.8272	0.0415	0.0185	0.6436	0.0306	0.0137	1.978	0.1155	0.0516
4	+-+-	22	0.8578	0.0544	0.0243	0.6742	0.0459	0.0205	1.9993	0.1108	0.0496
4	+-+-	23	0.8093	0.0469	0.021	0.6257	0.0368	0.0165	1.9657	0.1207	0.054
4	+-+-	24	0.8268	0.0575	0.0257	0.6432	0.0466	0.0208	1.9778	0.1188	0.0531
4	+-+-	25	0.8257	0.0455	0.0204	0.6421	0.0342	0.0153	1.9771	0.1159	0.0518
4	+-+-	26	0.8426	0.0506	0.0226	0.659	0.0413	0.0185	1.9888	0.1065	0.0476
4	+-+-	27	0.7938	0.0505	0.0226	0.6102	0.0384	0.0172	1.9549	0.1219	0.0545
4	+-+-	28	0.8198	0.0485	0.0217	0.6362	0.0367	0.0164	1.973	0.1119	0.05
4	+-+-	29	0.8245	0.0455	0.0203	0.6409	0.0334	0.015	1.9762	0.1155	0.0517
4	+-+-	30	0.8464	0.0527	0.0236	0.6627	0.0433	0.0194	1.9913	0.1085	0.0485
4	+-+-	31	0.7811	0.0471	0.0211	0.5975	0.0352	0.0157	1.9461	0.1183	0.0529
4	+-+-	32	0.7942	0.0462	0.0207	0.6106	0.0349	0.0156	1.9552	0.1104	0.0494
4	+-+-	33	0.7759	0.0473	0.0212	0.5923	0.0348	0.0156	1.9425	0.1153	0.0516
4	+-+-	34	0.7905	0.0493	0.0221	0.6069	0.0408	0.0182	1.9526	0.1039	0.0465
4	+-+-	35	0.7393	0.0512	0.0229	0.5557	0.039	0.0175	1.9171	0.1195	0.0534
4	+-+-	36	0.7687	0.0431	0.0193	0.5851	0.0313	0.014	1.9375	0.1093	0.0489
4	+-+-	37	0.7546	0.0427	0.0191	0.571	0.0301	0.0135	1.9277	0.1142	0.0511
4	+-+-	38	0.7577	0.0408	0.0182	0.5741	0.0322	0.0144	1.9299	0.0994	0.0444
4	+-+-	39	0.7434	0.0507	0.0227	0.5598	0.0382	0.0171	1.92	0.1195	0.0535
4	+-+-	40	0.7413	0.0385	0.0172	0.5577	0.0266	0.0119	1.9185	0.1076	0.0481
4	+-+-	41	0.7181	0.0452	0.0202	0.5344	0.0324	0.0145	1.9024	0.1132	0.0506
4	+-+-	42	0.7735	0.0325	0.0145	0.5899	0.025	0.0112	1.9409	0.0953	0.0426
4	+-+-	43	0.6956	0.048	0.0215	0.512	0.0352	0.0157	1.8868	0.1162	0.052
4	+-+-	44	0.7115	0.0373	0.0167	0.5278	0.0244	0.0109	1.8978	0.1063	0.0476
4	+-+-	45	0.7263	0.0451	0.0202	0.5427	0.0323	0.0144	1.9081	0.1121	0.0501
4	+-+-	46	0.7449	0.0409	0.0183	0.5613	0.0318	0.0142	1.921	0.1007	0.045
4	+-+-	47	0.7022	0.0469	0.021	0.5185	0.0341	0.0152	1.8914	0.1157	0.0518
4	+-+-	48	0.7258	0.032	0.0143	0.5422	0.0198	0.0088	1.9078	0.1046	0.0468
4	+-+-	49	0.7134	0.0484	0.0216	0.5298	0.0354	0.0158	1.8992	0.1137	0.0509
4	+-+-	50	0.7366	0.0324	0.0145	0.553	0.0242	0.0108	1.9152	0.0947	0.0424
4	+--+	0	0.5016	0.0731	0.0327	0.318	0.0742	0.0332	1.7524	0.0887	0.0397
4	+--+	1	0.5286	0.0816	0.0365	0.345	0.0754	0.0337	1.7711	0.1375	0.0615
4	+--+	2	0.6133	0.095	0.0425	0.4297	0.0834	0.0373	1.8298	0.1494	0.0668
4	+--+	3	0.5456	0.0462	0.0207	0.362	0.0406	0.0182	1.7829	0.1247	0.0558
4	+--+	4	0.5822	0.0582	0.026	0.3986	0.0471	0.0211	1.8083	0.1038	0.0464
4	+--+	5	0.6033	0.0927	0.0415	0.4197	0.0822	0.0368	1.8229	0.1399	0.0626
4	+--+	6	0.6739	0.0804	0.036	0.4903	0.0677	0.0303	1.8718	0.1349	0.0603
4	+--+	7	0.7099	0.1029	0.046	0.5263	0.0956	0.0428	1.8968	0.1532	0.0685
4	+--+	8	0.7022	0.0362	0.0162	0.5186	0.0268	0.012	1.8914	0.119	0.0532
4	+--+	9	0.7809	0.0714	0.0319	0.5973	0.0612	0.0274	1.946	0.1405	0.0629
4	+--+	10	0.7362	0.0448	0.02	0.5526	0.0399	0.0178	1.915	0.1268	0.0567
4	+--+	11	0.7683	0.0619	0.0277	0.5847	0.0547	0.0245	1.9372	0.1362	0.0609
4	+--+	12	0.7586	0.0506	0.0226	0.5749	0.0387	0.0173	1.9305	0.1215	0.0544
4	+--+	13	0.7681	0.0512	0.0229	0.5845	0.0404	0.0181	1.9371	0.1244	0.0556
4	+--+	14	0.8361	0.0642	0.0287	0.6525	0.0531	0.0237	1.9842	0.1288	0.0576
4	+--+	15	0.8401	0.0606	0.0271	0.6565	0.0517	0.0231	1.987	0.1313	0.0587
4	+--+	16	0.8351	0.0575	0.0257	0.6515	0.0457	0.0205	1.9835	0.1253	0.056
4	+--+	17	0.824	0.0598	0.0268	0.6403	0.0486	0.0217	1.9758	0.1291	0.0577
4	+--+	18	0.8602	0.0559	0.025	0.6766	0.0445	0.0199	2.001	0.1246	0.0557
4	+--+	19	0.8646	0.0521	0.0233	0.681	0.0432	0.0193	2.004	0.1257	0.0562
4	+--+	20	0.8815	0.0599	0.0268	0.6979	0.0475	0.0212	2.0157	0.124	0.0554
4	+--+	21	0.8445	0.0541	0.0242	0.6609	0.0425	0.019	1.99	0.1241	0.0555
4	+--+	22	0.8489	0.0621	0.0278	0.6653	0.0499	0.0223	1.9931	0.1241	0.0555
4	+--+	23	0.8336	0.0517	0.0231	0.65	0.0417	0.0186	1.9825	0.1229	0.055
4	+--+	24	0.8512	0.0598	0.0267	0.6676	0.0477	0.0213	1.9947	0.1215	0.0543
4	+--+	25	0.8252	0.0505	0.0226	0.6416	0.038	0.017	1.9767	0.1209	0.0541
4	+--+	26	0.8317	0.0609	0.0272	0.6481	0.0482	0.0215	1.9812	0.1222	0.0547
4	+--+	27	0.7874	0.0543	0.0243	0.6038	0.0424	0.019	1.9505	0.1236	0.0553
4	+--+	28	0.8429	0.0625	0.0279	0.6593	0.0498	0.0223	1.989	0.1195	0.0534
4	+--+	29	0.838	0.047	0.021	0.6544	0.0345	0.0154	1.9855	0.1157	0.0517
4	+--+	30	0.8263	0.0676	0.0302	0.6427	0.0552	0.0247	1.9775	0.1238	0.0554
4	+--+	31	0.7952	0.0501	0.0224	0.6116	0.0384	0.0172	1.9559	0.1198	0.0536
4	+--+	32	0.8262	0.0629	0.0281	0.6425	0.0501	0.0224	1.9773	0.1196	0.0535
4	+--+	33	0.8198	0.0485	0.0217	0.6362	0.0356	0.0159	1.9729	0.1159	0.0518
4	+--+	34	0.8273	0.0664	0.0297	0.6437	0.054	0.0242	1.9781	0.1204	0.0539
4	+--+	35	0.7767	0.0506	0.0226	0.5931	0.0385	0.0172	1.9431	0.1187	0.0531
4	+--+	36	0.8138	0.0595	0.0266	0.6301	0.0467	0.0209	1.9687	0.1182	0.0528
4	+--+	37	0.8057	0.0433	0.0194	0.6221	0.0304	0.0136	1.9632	0.1131	0.0506
4	+--+	38	0.8048	0.0608	0.0272	0.6212	0.0481	0.0215	1.9625	0.1181	0.0528
4	+--+	39	0.7685	0.0412	0.0184	0.5849	0.0292	0.013	1.9374	0.1124	0.0503
4	+--+	40	0.8011	0.0579	0.0259	0.6175	0.0452	0.0202	1.96	0.1163	0.052
4	+--+	41	0.7672	0.0404	0.0181	0.5836	0.0275	0.0123	1.9365	0.1093	0.0489
4	+--+	42	0.7996	0.0602	0.0269	0.616	0.0478	0.0214	1.9589	0.1167	0.0522
4	+--+	43	0.7305	0.0432	0.0193	0.5468	0.0304	0.0136	1.911	0.1131	0.0506
4	+--+	44	0.7563	0.0573	0.0256	0.5727	0.0445	0.0199	1.9289	0.1135	0.0508
4	+--+	45	0.7681	0.0399	0.0179	0.5845	0.0269	0.012	1.9371	0.1085	0.0485
4	+--+	46	0.767	0.0646	0.0289	0.5834	0.052	0.0232	1.9364	0.1191	0.0533
4	+--+	47	0.7168	0.0439	0.0196	0.5332	0.0314	0.0141	1.9015	0.1131	0.0506
4	+--+	48	0.7581	0.0582	0.026	0.5745	0.0457	0.0205	1.9302	0.1152	0.0515
4	+--+	49	0.7529	0.0438	0.0196	0.5692	0.0313	0.014	1.9265	0.1059	0.0474
4	+--+	50	0.7598	0.0638	0.0285	0.5762	0.0512	0.0229	1.9314	0.1154	0.0516
