Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
23	43320	38.70187783241272	1.2719130516052246	322.5539245605469	1.929474115371704	167.1415557861328	0.05213263	0.46788085	1.5019211769104004	False
24	45125	38.69212627410889	1.350621223449707	172.3840789794922	1.3170490264892578	167.0828094482422	0.052028105	0.46934053	1.5707424879074097	False
25	46930	38.72599220275879	1.3270721435546875	360.30303955078125	3.0767414569854736	167.00399780273438	0.052387264	0.47761324	1.4978281259536743	False
26	48735	38.71220064163208	1.2820405960083008	158.588134765625	1.6482880115509033	167.05064392089844	0.052219942	0.4715848	1.4747776985168457	True
27	50540	38.705013036727905	1.3481009006500244	190.18699645996094	1.1485743522644043	167.3397674560547	0.05133087	0.46936223	1.6554598808288574	False
28	52345	38.688400983810425	1.28171968460083	148.0901641845703	1.731022834777832	167.14141845703125	0.051989466	0.47747612	1.4929689168930054	False
29	54150	38.71086025238037	1.3301753997802734	181.28770446777344	0.9687121510505676	167.24472045898438	0.051713265	0.46713185	1.5072470903396606	False
30	55955	38.70590138435364	1.3380954265594482	196.94862365722656	0.9247539043426514	167.1617889404297	0.052030724	0.47868696	1.4577481746673584	False
31	57760	55.70709156990051	3.856314182281494	384.3206481933594	1.819027066230774	167.05987548828125	0.052375037	0.47609892	1.5598751306533813	False
32	59565	38.93524694442749	1.3535475730895996	195.38446044921875	0.7982614040374756	167.15721130371094	0.052226488	0.4679371	1.5275907516479492	False
33	61370	38.700501918792725	1.326770544052124	169.5293731689453	1.0484241247177124	166.92282104492188	0.052834712	0.48246136	1.502357840538025	True
34	63175	38.69264459609985	1.2844858169555664	270.7755432128906	2.1061463356018066	166.9583282470703	0.052805964	0.47516394	1.5112271308898926	False
35	64980	38.72237300872803	1.3407378196716309	245.7899169921875	1.5249065160751343	167.14744567871094	0.052845847	0.4817132	1.4946579933166504	False
36	66785	38.705440282821655	1.3342862129211426	181.17401123046875	2.3364529609680176	167.0225830078125	0.05241586	0.48172018	1.4870355129241943	False
37	68590	38.747520208358765	1.2778213024139404	81.4605941772461	0.7149569988250732	166.9402618408203	0.052541062	0.47449192	1.5294971466064453	False
38	70395	38.7453339099884	1.3218579292297363	119.35604858398438	1.2099132537841797	167.03392028808594	0.052280392	0.47992837	1.4723621606826782	False
39	72200	38.733869314193726	1.2805607318878174	129.6291961669922	1.2032817602157593	167.0539093017578	0.052498292	0.4827153	1.4682512283325195	False
40	74005	38.73201537132263	1.3407273292541504	182.55422973632812	1.0524368286132812	167.0047149658203	0.052861445	0.4825123	1.4686766862869263	True
41	75810	38.73015356063843	1.3377902507781982	128.5922393798828	2.1804308891296387	167.09706115722656	0.052667394	0.4837603	1.4935810565948486	False
42	77615	38.72708868980408	1.2713360786437988	131.19332885742188	0.7945112586021423	167.0314483642578	0.052523214	0.48069653	1.4833694696426392	False
43	79420	38.734657764434814	1.3542776107788086	150.38194274902344	1.1307647228240967	167.00625610351562	0.052559465	0.483706	1.5151287317276	False
44	81225	38.74008774757385	1.3260316848754883	60.022483825683594	2.019514799118042	167.03585815429688	0.052516717	0.4828888	1.4880787134170532	False
45	83030	38.752039194107056	1.2818617820739746	133.13546752929688	1.1154890060424805	167.07119750976562	0.052440897	0.48309684	1.459847092628479	False
46	84835	38.70072793960571	1.3448026180267334	273.0437927246094	0.979900598526001	167.03793334960938	0.052554958	0.48082384	1.4800430536270142	False
47	86640	38.702805042266846	1.2847473621368408	123.2448959350586	0.8505585193634033	167.03968811035156	0.052585594	0.48291466	1.470693826675415	False
48	88445	38.716275453567505	1.3291451930999756	270.9256896972656	1.0329797267913818	167.0138702392578	0.052499484	0.48336035	1.4799164533615112	False
49	90250	38.74590039253235	1.3372609615325928	81.58377075195312	1.0461443662643433	167.07650756835938	0.052472513	0.48229814	1.4766219854354858	False
50	92055	38.724961042404175	1.268892765045166	216.0428924560547	1.2772271633148193	167.1147003173828	0.05238172	0.48293683	1.475286841392517	False
