Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
17	33444	43.012314319610596	1.40574312210083	192.78746032714844	1.0455312728881836	172.3794403076172	0.05222727	0.8382893	0.5846288204193115	False
18	35302	42.64844632148743	1.517310380935669	221.44651794433594	0.5448161363601685	172.1723175048828	0.052489	0.8404551	0.579781174659729	True
19	37160	42.658955097198486	1.6634140014648438	142.3005828857422	1.097928762435913	172.5050048828125	0.05274227	0.838296	0.5933122634887695	False
20	39018	43.339425563812256	1.5252704620361328	232.92201232910156	0.5766086578369141	172.38546752929688	0.051862292	0.83864874	0.614257276058197	False
21	40876	43.34003520011902	1.64013671875	261.4519348144531	0.8376882076263428	172.17103576660156	0.052400377	0.839693	0.5800228714942932	False
22	42734	43.13378190994263	1.63789963722229	178.99652099609375	0.5034858584403992	172.37539672851562	0.05238973	0.84006464	0.5777848362922668	False
23	44592	43.296987771987915	1.5223360061645508	121.36884307861328	0.6762659549713135	172.03099060058594	0.052764438	0.8394352	0.5880568027496338	True
24	46450	43.23289084434509	1.6536381244659424	249.46905517578125	0.7615597248077393	172.24313354492188	0.052385442	0.8417514	0.5792587399482727	False
25	48308	43.567182779312134	1.640639305114746	131.94602966308594	0.8628396391868591	172.63421630859375	0.052036457	0.84155387	0.5749505758285522	False
26	50166	43.31089162826538	1.5537264347076416	184.50726318359375	0.7907568216323853	172.1063995361328	0.053054392	0.83844703	0.5875694155693054	False
27	52024	43.08842372894287	1.6057145595550537	123.43638610839844	1.0776280164718628	172.17808532714844	0.0526749	0.8395396	0.5895217061042786	False
28	53882	43.2779438495636	1.6502711772918701	180.55859375	0.5437079071998596	172.47232055664062	0.051754467	0.841244	0.585517406463623	False
29	55740	43.14249134063721	1.6420128345489502	161.5830535888672	0.543217122554779	172.18153381347656	0.052522458	0.84226	0.5782148838043213	False
30	57598	43.10628271102905	1.5172171592712402	241.6421356201172	0.5205877423286438	172.0970916748047	0.052708834	0.84218574	0.6074337363243103	False
31	59456	43.0647976398468	1.6337997913360596	194.03260803222656	0.5084069967269897	172.08851623535156	0.052890647	0.8410608	0.5756044983863831	True
32	61314	43.1089973449707	1.6355133056640625	219.6449432373047	0.5319266319274902	172.18389892578125	0.05270917	0.8404662	0.5932928323745728	False
33	63172	43.417088747024536	1.477780818939209	139.10667419433594	0.4914691150188446	172.06752014160156	0.052680995	0.8412623	0.5854682326316833	False
34	65030	42.71580386161804	1.632019281387329	190.375	0.39736688137054443	172.04164123535156	0.053045057	0.84141344	0.6004568934440613	False
35	66888	42.773468017578125	1.6330935955047607	219.01661682128906	0.3773632049560547	172.06407165527344	0.05285361	0.84261835	0.5807892084121704	False
36	68746	43.1211884021759	1.536069393157959	136.85081481933594	0.8091657161712646	172.1272735595703	0.05293058	0.84251994	0.5795779228210449	False
37	70604	42.898659229278564	1.5918445587158203	174.18704223632812	0.6601235866546631	172.1082305908203	0.052475777	0.8423692	0.573153555393219	True
38	72462	42.93645906448364	1.617837905883789	171.94520568847656	0.44345152378082275	172.08018493652344	0.052718714	0.84245455	0.5714883208274841	True
39	74320	43.16311573982239	1.6075820922851562	145.1495361328125	0.5925901532173157	172.11717224121094	0.052773204	0.8416862	0.5789939165115356	False
40	76178	42.92389440536499	1.4928638935089111	282.9345397949219	0.3521864712238312	172.24900817871094	0.052513584	0.84125453	0.6065990924835205	False
41	78036	43.1865451335907	1.6211295127868652	159.6298828125	0.5557376146316528	172.1079864501953	0.05259492	0.8418677	0.5767840147018433	False
42	79894	42.97382211685181	1.6051859855651855	219.25233459472656	0.47337183356285095	172.15733337402344	0.052399583	0.842191	0.5738673210144043	False
43	81752	43.10261392593384	1.5140883922576904	197.0499725341797	0.5623415112495422	172.1588592529297	0.05242944	0.84250265	0.5737457275390625	False
44	83610	43.38051795959473	1.6588776111602783	269.316162109375	0.44813963770866394	172.18136596679688	0.052427143	0.8430023	0.5951864123344421	False
45	85468	43.170024394989014	1.6454458236694336	202.7572021484375	0.5444434285163879	172.19813537597656	0.052387744	0.84176445	0.5758963227272034	False
46	87326	42.9849066734314	1.5015292167663574	183.66270446777344	1.4455845355987549	172.21128845214844	0.052543156	0.84182745	0.5834455490112305	False
47	89184	43.41086506843567	1.664135456085205	145.00875854492188	0.7003487348556519	172.22943115234375	0.052462276	0.84193546	0.579675555229187	False
48	91042	43.336472034454346	1.663557529449463	155.4967803955078	1.1613444089889526	172.21983337402344	0.05247475	0.8421591	0.5733584761619568	False
