motif1_name	motif2_name	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	mean_prediction_mean	mean_prediction_std	n_sequences_first
ETS	NFI	+-	27	0.06188928225428484	0.0055486578906144045	0.00248143524546088	1.6290539026260376	0.10283091175114731	1000
ETS	NFI	+-	36	0.0688902606398248	0.006998920112841725	0.003130012228280919	1.633906650543213	0.10129877126434349	1000
ETS	NFI	-+	0	0.02600315364207012	0.005836685305110747	0.002610245021100346	1.604179573059082	0.1070911065596968	1000
ETS	NFI	-+	9	0.05842195507872172	0.007967109417190508	0.003562999648203341	1.6266505479812623	0.10071360434240899	1000
ETS	NFI	-+	18	0.05734529853887468	0.008322176713025705	0.003721790570218247	1.6259042501449585	0.10066413997634398	1000
ETS	NFI	-+	27	0.06152963750925836	0.00513745465251818	0.002297539566870642	1.628804612159729	0.10268316712604478	1000
ETS	NFI	-+	36	0.0709143276825039	0.005919192581005675	0.002647143396608224	1.635309648513794	0.10356457995530856	1000
ETS	NFI	--	0	0.02600315364207012	0.005836685305110747	0.002610245021100346	1.604179573059082	0.1070911065596968	1000
ETS	NFI	--	9	0.05842195507872172	0.007967109417190508	0.003562999648203341	1.6266505479812623	0.10071360434240899	1000
ETS	NFI	--	18	0.05734529853887468	0.008322176713025705	0.003721790570218247	1.6259042501449585	0.10066413997634398	1000
ETS	NFI	--	27	0.06152963750925836	0.00513745465251818	0.002297539566870642	1.628804612159729	0.10268316712604478	1000
ETS	NFI	--	36	0.0709143276825039	0.005919192581005675	0.002647143396608224	1.635309648513794	0.10356457995530856	1000
ETS	NFY	++	0	0.03310701796125984	0.009956261682946463	0.004452575584968949	1.6091035842895507	0.10055810764790671	1000
ETS	NFY	++	9	0.02553234199875486	0.005889051379108923	0.0026336638413352875	1.60385320186615	0.10254421005718559	1000
ETS	NFY	++	18	0.025940352564770203	0.0044810083424437815	0.00200396785228959	1.6041360378265381	0.10386764252536251	1000
ETS	NFY	++	27	0.0257857697211627	0.0032431956096120955	0.0014504011694843031	1.604028868675232	0.10328279826543159	1000
ETS	NFY	++	36	0.0293277526844051	0.0025347959372576975	0.0011335952049597007	1.6064840078353881	0.10398222491561622	1000
ETS	NFY	+-	0	0.02344240721313266	0.007423433343600957	0.0033198603165460585	1.6024045467376709	0.10343079774460477	1000
ETS	NFY	+-	9	0.028171368749738558	0.007896916045161372	0.003531608217917925	1.6056824684143067	0.10185009702370103	1000
ETS	NFY	+-	18	0.024790909473680463	0.004483792444716573	0.002005212940677245	1.6033392906188966	0.10256363611133824	1000
ETS	NFY	+-	27	0.02557391961076962	0.004116362132579927	0.0018408931096909437	1.6038820505142213	0.10247482384058632	1000
ETS	NFY	+-	36	0.03247228777234696	0.003092937417492188	0.0013832036631330358	1.6086635828018188	0.10396109388446842	1000
ETS	NFY	-+	0	0.05285204164378228	0.010329213109165328	0.004619364533235126	1.6227897882461548	0.09972613895325601	1000
ETS	NFY	-+	9	0.02126468388337756	0.006663455513298675	0.002979987898556318	1.6008951187133789	0.10539740780909602	1000
ETS	NFY	-+	18	0.029392472174430823	0.00506469413001385	0.002265000071991025	1.606528878211975	0.10236787925225072	1000
ETS	NFY	-+	27	0.024288030858943137	0.0035206284409746913	0.001574472903507703	1.6029907703399657	0.10272257525847685	1000
ETS	NFY	-+	36	0.03177587734931666	0.0033756541114678368	0.001509638412353747	1.6081809043884276	0.10485996126205743	1000
ETS	NFY	--	0	0.02340016343706872	0.006847640744401761	0.00306235803799592	1.602375292778015	0.10743799467688206	1000
ETS	NFY	--	9	0.02113356646014286	0.004253914704836521	0.0019024084901000827	1.6008042335510253	0.10226834683695267	1000
ETS	NFY	--	18	0.02661279693667994	0.0035397312830552515	0.0015830159541988184	1.6046020984649658	0.10315709144406833	1000
ETS	NFY	--	27	0.02462332742889662	0.002999043702549193	0.001341213117278531	1.6032231092453002	0.10334764959246995	1000
ETS	NFY	--	36	0.03454696339727138	0.002458582049920298	0.0010995113183765134	1.6101016759872437	0.10400534448267583	1000
ETS	NRF1	++	0	0.08358441640877202	0.019769888901208576	0.008841363098144199	1.644091820716858	0.1056151096234803	1000
ETS	NRF1	++	9	0.08617136869413475	0.018742128533882414	0.00838173468895991	1.6458849430084228	0.10135879450857772	1000
ETS	NRF1	++	18	0.10717110927301476	0.015280965497743772	0.006833855522956797	1.6604409217834473	0.10475732174619186	1000
ETS	NRF1	++	27	0.10024805945125545	0.018256491712859462	0.008164551300123066	1.6556421756744384	0.10413313147092573	1000
ETS	NRF1	++	36	0.1067281980526815	0.013112788330041232	0.005864217216107628	1.6601338863372803	0.10380122852376984	1000
ETS	NRF1	+-	0	0.08358441640877202	0.019769888901208576	0.008841363098144199	1.644091820716858	0.1056151096234803	1000
ETS	NRF1	+-	9	0.08617136869413475	0.018742128533882414	0.00838173468895991	1.6458849430084228	0.10135879450857772	1000
ETS	NRF1	+-	18	0.10717110927301476	0.015280965497743772	0.006833855522956797	1.6604409217834473	0.10475732174619186	1000
ETS	NRF1	+-	27	0.10024805945125545	0.018256491712859462	0.008164551300123066	1.6556421756744384	0.10413313147092573	1000
ETS	NRF1	+-	36	0.1067281980526815	0.013112788330041232	0.005864217216107628	1.6601338863372803	0.10380122852376984	1000
ETS	NRF1	-+	0	0.11207734757017826	0.020761601136941147	0.009284870292787465	1.6638416528701783	0.09334794483283912	1000
ETS	NRF1	-+	9	0.08965222767964605	0.018008760542404783	0.008053762552666615	1.6482977390289306	0.103561865425257	1000
ETS	NRF1	-+	18	0.10229190664856694	0.016223115823343664	0.00725519795756978	1.6570588588714599	0.10426113901370779	1000
ETS	NRF1	-+	27	0.09954876294436535	0.018215938439857974	0.008146415325094778	1.655157494544983	0.10152143863693125	1000
ETS	NRF1	-+	36	0.1025605876197689	0.01276749373450441	0.0057097967785309026	1.657245135307312	0.10503046460372639	1000
ETS	NRF1	--	0	0.11207734757017826	0.020761601136941147	0.009284870292787465	1.6638416528701783	0.09334794483283912	1000
ETS	NRF1	--	9	0.08965222767964605	0.018008760542404783	0.008053762552666615	1.6482977390289306	0.103561865425257	1000
ETS	NRF1	--	18	0.10229190664856694	0.016223115823343664	0.00725519795756978	1.6570588588714599	0.10426113901370779	1000
ETS	NRF1	--	27	0.09954876294436535	0.018215938439857974	0.008146415325094778	1.655157494544983	0.10152143863693125	1000
ETS	NRF1	--	36	0.1025605876197689	0.01276749373450441	0.0057097967785309026	1.657245135307312	0.10503046460372639	1000
ETS	REST	++	0	0.04586335249353806	0.014640121001965583	0.006547261151843475	1.6179455757141112	0.10195928820201133	1000
ETS	REST	++	9	0.034431360421481885	0.011496541852845127	0.005141409817826618	1.6100215435028076	0.10281258500359004	1000
ETS	REST	++	18	0.045614681166318186	0.011125316974071056	0.004975393005051029	1.6177732706069947	0.10228079453929294	1000
ETS	REST	++	27	0.056412401221992294	0.010807067660093164	0.004833067585081581	1.625257635116577	0.10096094566041117	1000
ETS	REST	++	36	0.0470183030602988	0.010982850062098568	0.004911679865108037	1.6187462091445923	0.1029314240469262	1000
ETS	REST	+-	0	0.05387418022075162	0.01592730806629851	0.007122908706964839	1.623498296737671	0.10172045520552152	1000
ETS	REST	+-	9	0.0375398549325981	0.009346751909578097	0.004179994527728518	1.612176251411438	0.10383774088318469	1000
ETS	REST	+-	18	0.04348852253485798	0.01203147702857516	0.005380640101124247	1.6162994861602784	0.10184259841161629	1000
ETS	REST	+-	27	0.056724004763283375	0.013254867897353539	0.005927757130252443	1.6254736661911011	0.10244510565485661	1000
ETS	REST	+-	36	0.04899222318666102	0.010969037245229428	0.004905502585612006	1.6201143503189086	0.10262822128789958	1000
ETS	REST	-+	0	0.0100382890087411	0.011097409286477622	0.00496291230774028	1.5931135416030884	0.10247195635012991	1000
ETS	REST	-+	9	0.04225530642581004	0.010904208131424937	0.004876510124534424	1.6154446840286254	0.10335692878383648	1000
ETS	REST	-+	18	0.04250049940391624	0.008037404712886883	0.00359443666013845	1.6156146287918092	0.10192723397594228	1000
ETS	REST	-+	27	0.049988310691590876	0.010680925780725607	0.004776655221666494	1.620804762840271	0.10211995128184682	1000
ETS	REST	-+	36	0.04789999146799522	0.01039050815559517	0.0046467765113353526	1.6193573236465455	0.10257985841949253	1000
ETS	REST	--	0	0.0399577735321145	0.01932881529901515	0.00864410898662716	1.6138521432876587	0.09952793265261729	1000
ETS	REST	--	9	0.041469487597053975	0.01388827359667679	0.006211024770456959	1.614900040626526	0.10270363288766458	1000
ETS	REST	--	18	0.039759072301548605	0.010246539389157315	0.004582391721656985	1.6137144804000854	0.1023817111025282	1000
ETS	REST	--	27	0.04981062735329774	0.012787684659688952	0.005718826434779152	1.6206816911697388	0.10356092337062546	1000
ETS	REST	--	36	0.04999403072706942	0.009482924302530475	0.004240892673188584	1.6208087921142578	0.10268342168116153	1000
ETS	RFX_1	++	0	0.005728808609155879	0.009173549522102892	0.0041025360652765545	1.5901265144348145	0.10895293887164059	1000
ETS	RFX_1	++	9	0.025281035306133397	0.005739604534390141	0.0025668291805724767	1.6036790370941163	0.10478994254760139	1000
ETS	RFX_1	++	18	0.02676034031540938	0.007515381644993068	0.0033609808470117385	1.6047044277191163	0.1013838748003734	1000
ETS	RFX_1	++	27	0.029132670076302502	0.0057780703198517976	0.0025840316027925143	1.6063488006591797	0.1041904751768172	1000
ETS	RFX_1	++	36	0.029319928011236663	0.008629674339308772	0.0038593076892759997	1.606478500366211	0.10208700235209815	1000
ETS	RFX_1	+-	0	0.005728808609155879	0.009173549522102892	0.0041025360652765545	1.5901265144348145	0.10895293887164059	1000
ETS	RFX_1	+-	9	0.025281035306133397	0.005739604534390141	0.0025668291805724767	1.6036790370941163	0.10478994254760139	1000
ETS	RFX_1	+-	18	0.02676034031540938	0.007515381644993068	0.0033609808470117385	1.6047044277191163	0.1013838748003734	1000
ETS	RFX_1	+-	27	0.029132670076302502	0.0057780703198517976	0.0025840316027925143	1.6063488006591797	0.1041904751768172	1000
ETS	RFX_1	+-	36	0.029319928011236663	0.008629674339308772	0.0038593076892759997	1.606478500366211	0.10208700235209815	1000
ETS	RFX_1	-+	0	0.119633979327933	0.04173666277841475	0.018665203025304125	1.6690794706344605	0.09456192742128673	1000
ETS	RFX_1	-+	9	0.029707044834955322	0.01173710266247551	0.005248991882437801	1.6067468881607057	0.09811345970904865	1000
ETS	RFX_1	-+	18	0.02467789698656958	0.0060591309299320795	0.002709725728779929	1.6032609701156617	0.10292875968433918	1000
ETS	RFX_1	-+	27	0.029140485075446875	0.005294760449264857	0.0023678888578267093	1.6063542366027832	0.105334174072877	1000
ETS	RFX_1	-+	36	0.02973619266960186	0.006710480629601693	0.0030010181698969947	1.6067670583724976	0.10429227730702986	1000
ETS	RFX_1	--	0	0.119633979327933	0.04173666277841475	0.018665203025304125	1.6690794706344605	0.09456192742128673	1000
ETS	RFX_1	--	9	0.029707044834955322	0.01173710266247551	0.005248991882437801	1.6067468881607057	0.09811345970904865	1000
ETS	RFX_1	--	18	0.02467789698656958	0.0060591309299320795	0.002709725728779929	1.6032609701156617	0.10292875968433918	1000
ETS	RFX_1	--	27	0.029140485075446875	0.005294760449264857	0.0023678888578267093	1.6063542366027832	0.105334174072877	1000
ETS	RFX_1	--	36	0.02973619266960186	0.006710480629601693	0.0030010181698969947	1.6067670583724976	0.10429227730702986	1000
ETS	STAT	++	0	0.4011452206725307	0.07437976448904086	0.03326364190958406	1.8642082214355469	0.08019441802698221	1000
ETS	STAT	++	9	0.292133329492536	0.05174959031983271	0.023143120352582203	1.7886469602584838	0.08189983646275732	1000
ETS	STAT	++	18	0.2860769819402336	0.053805897797598805	0.024062729013167427	1.7844489812850952	0.08382232567452216	1000
ETS	STAT	++	27	0.29394263427484174	0.055520964464978416	0.024829730144008393	1.789901113510132	0.08780941914751852	1000
ETS	STAT	++	36	0.2954944380331432	0.05509241521343607	0.02463807709237733	1.7909766912460328	0.08608066472889633	1000
ETS	STAT	+-	0	0.4011452206725307	0.07437976448904086	0.03326364190958406	1.8642082214355469	0.08019441802698221	1000
ETS	STAT	+-	9	0.292133329492536	0.05174959031983271	0.023143120352582203	1.7886469602584838	0.08189983646275732	1000
ETS	STAT	+-	18	0.2860769819402336	0.053805897797598805	0.024062729013167427	1.7844489812850952	0.08382232567452216	1000
ETS	STAT	+-	27	0.29394263427484174	0.055520964464978416	0.024829730144008393	1.789901113510132	0.08780941914751852	1000
ETS	STAT	+-	36	0.2954944380331432	0.05509241521343607	0.02463807709237733	1.7909766912460328	0.08608066472889633	1000
ETS	STAT	-+	0	0.2305730253268456	0.03605925953662577	0.016126191108440557	1.7459765672683716	0.11891804536988405	1000
ETS	STAT	-+	9	0.31388480516344586	0.08888682379320484	0.039751396061130345	1.8037238597869873	0.08164851491709099	1000
ETS	STAT	-+	18	0.2957698768476325	0.0626821437953716	0.028032306900373512	1.7911675930023194	0.08705199048258232	1000
ETS	STAT	-+	27	0.3200193145309992	0.058449179308417684	0.026139267632539216	1.80797598361969	0.07973298760219584	1000
ETS	STAT	-+	36	0.2964167723905879	0.05847774657109217	0.026152043300793466	1.7916160345077514	0.08861480742566344	1000
ETS	STAT	--	0	0.2305730253268456	0.03605925953662577	0.016126191108440557	1.7459765672683716	0.11891804536988405	1000
ETS	STAT	--	9	0.31388480516344586	0.08888682379320484	0.039751396061130345	1.8037238597869873	0.08164851491709099	1000
ETS	STAT	--	18	0.2957698768476325	0.0626821437953716	0.028032306900373512	1.7911675930023194	0.08705199048258232	1000
ETS	STAT	--	27	0.3200193145309992	0.058449179308417684	0.026139267632539216	1.80797598361969	0.07973298760219584	1000
ETS	STAT	--	36	0.2964167723905879	0.05847774657109217	0.026152043300793466	1.7916160345077514	0.08861480742566344	1000
ETS	TATAbox	++	0	0.019479100479999283	0.01229661704558451	0.005499214321441919	1.5996574401855468	0.10603915655728054	1000
ETS	TATAbox	++	9	0.02455833787236446	0.009327743558082762	0.004171493734511762	1.603178071975708	0.10164199437305377	1000
ETS	TATAbox	++	18	0.02011246716895826	0.008673505712878412	0.0038789096754457803	1.6000964641571045	0.1049674918079705	1000
ETS	TATAbox	++	27	0.0247479873066757	0.010111113303176253	0.004521827334820908	1.6033095836639404	0.10319216091828767	1000
ETS	TATAbox	++	36	0.03177309956078232	0.01087275087925802	0.004862442013688307	1.6081790208816529	0.10207834638367726	1000
ETS	TATAbox	+-	0	0.026510712334694042	0.017893271623889456	0.008002114338176974	1.6045313835144044	0.106958450730413	1000
ETS	TATAbox	+-	9	0.0242730912097639	0.009957786367766182	0.004453257444749181	1.602980375289917	0.10284720910049416	1000
ETS	TATAbox	+-	18	0.02015452774319064	0.009634949265388191	0.004308880303433931	1.6001255750656127	0.10379446075819466	1000
ETS	TATAbox	+-	27	0.02701088410374052	0.010801471694205872	0.00483056499305683	1.604878044128418	0.102641533047592	1000
ETS	TATAbox	+-	36	0.029931050087920963	0.010682810725020997	0.0047774981943821525	1.6069021940231323	0.10254703243592113	1000
ETS	TATAbox	-+	0	-0.0034092814017644196	0.0060279318815378395	0.0026957730901713637	1.5837923765182496	0.10163971144014214	1000
ETS	TATAbox	-+	9	0.02322303232431858	0.007167995437128465	0.0032056250119655134	1.602252459526062	0.10415597234269887	1000
ETS	TATAbox	-+	18	0.025403539085788757	0.011526848824953471	0.005154963507791907	1.6037639141082765	0.10413161431088236	1000
ETS	TATAbox	-+	27	0.024237776184746578	0.00980109823462687	0.0043831843813557725	1.6029558897018432	0.10388948732735534	1000
ETS	TATAbox	-+	36	0.02486500618338302	0.010047051564669935	0.00449317805440952	1.603390669822693	0.10303385512041596	1000
ETS	TATAbox	--	0	0.029892286810753836	0.01869546324951673	0.008360865339353703	1.6068753242492675	0.10751898503527524	1000
ETS	TATAbox	--	9	0.018709393604038678	0.010504581320499598	0.004697791581562321	1.5991238832473755	0.1039437968936027	1000
ETS	TATAbox	--	18	0.02468225083486534	0.011285313646037801	0.005046945691989304	1.6032639026641846	0.10368014629828498	1000
ETS	TATAbox	--	27	0.02533767429879748	0.010789854581665365	0.004825369662388262	1.6037183046340941	0.10382937562403989	1000
ETS	TATAbox	--	36	0.02403942886222938	0.010128665244443613	0.004529676801583089	1.602818489074707	0.10300566850703259	1000
Ebox_CACGTG	Ebox_CACGTG	++	0	-0.0080559905056915	0.005897015626149235	0.002637225560889635	1.5805715799331665	0.10766166462789584	1000
Ebox_CACGTG	Ebox_CACGTG	++	9	-0.014277152391351938	0.00503827778678534	0.0022531863241558423	1.5762593507766725	0.10782181476845501	1000
Ebox_CACGTG	Ebox_CACGTG	++	18	-0.0014135603708089399	0.004659017251716419	0.002083575856636432	1.5851757526397705	0.10718387264532692	1000
Ebox_CACGTG	Ebox_CACGTG	++	27	-0.0016285615552248597	0.004360764878539617	0.0019501933404616396	1.5850266933441162	0.10775909736001128	1000
Ebox_CACGTG	Ebox_CACGTG	++	36	0.00252585722893284	0.007298201370152757	0.003263854875428734	1.5879063129425048	0.10908814267034686	1000
Ebox_CACGTG	Ebox_CACGTG	+-	0	-0.0080559905056915	0.005897015626149235	0.002637225560889635	1.5805715799331665	0.10766166462789584	1000
Ebox_CACGTG	Ebox_CACGTG	+-	9	-0.014277152391351938	0.00503827778678534	0.0022531863241558423	1.5762593507766725	0.10782181476845501	1000
Ebox_CACGTG	Ebox_CACGTG	+-	18	-0.0014135603708089399	0.004659017251716419	0.002083575856636432	1.5851757526397705	0.10718387264532692	1000
Ebox_CACGTG	Ebox_CACGTG	+-	27	-0.0016285615552248597	0.004360764878539617	0.0019501933404616396	1.5850266933441162	0.10775909736001128	1000
Ebox_CACGTG	Ebox_CACGTG	+-	36	0.00252585722893284	0.007298201370152757	0.003263854875428734	1.5879063129425048	0.10908814267034686	1000
Ebox_CACGTG	Ebox_CACGTG	-+	0	-0.0080559905056915	0.005897015626149235	0.002637225560889635	1.5805715799331665	0.10766166462789584	1000
Ebox_CACGTG	Ebox_CACGTG	-+	9	-0.014277152391351938	0.00503827778678534	0.0022531863241558423	1.5762593507766725	0.10782181476845501	1000
Ebox_CACGTG	Ebox_CACGTG	-+	18	-0.0014135603708089399	0.004659017251716419	0.002083575856636432	1.5851757526397705	0.10718387264532692	1000
Ebox_CACGTG	Ebox_CACGTG	-+	27	-0.0016285615552248597	0.004360764878539617	0.0019501933404616396	1.5850266933441162	0.10775909736001128	1000
Ebox_CACGTG	Ebox_CACGTG	-+	36	0.00252585722893284	0.007298201370152757	0.003263854875428734	1.5879063129425048	0.10908814267034686	1000
Ebox_CACGTG	Ebox_CACGTG	--	0	-0.0080559905056915	0.005897015626149235	0.002637225560889635	1.5805715799331665	0.10766166462789584	1000
Ebox_CACGTG	Ebox_CACGTG	--	9	-0.014277152391351938	0.00503827778678534	0.0022531863241558423	1.5762593507766725	0.10782181476845501	1000
Ebox_CACGTG	Ebox_CACGTG	--	18	-0.0014135603708089399	0.004659017251716419	0.002083575856636432	1.5851757526397705	0.10718387264532692	1000
Ebox_CACGTG	Ebox_CACGTG	--	27	-0.0016285615552248597	0.004360764878539617	0.0019501933404616396	1.5850266933441162	0.10775909736001128	1000
Ebox_CACGTG	Ebox_CACGTG	--	36	0.00252585722893284	0.007298201370152757	0.003263854875428734	1.5879063129425048	0.10908814267034686	1000
Ebox_CACGTG	GATA	++	0	0.018818422274276058	0.006815367679248356	0.003047925084490861	1.5991995096206666	0.10805683202589268	1000
Ebox_CACGTG	GATA	++	9	0.5692705371526315	0.03981965134841468	0.017807889451079275	1.9807437419891358	0.08885420416752522	1000
Ebox_CACGTG	GATA	++	18	0.1886535762956645	0.012608566189859212	0.005638722219866143	1.7169203281402587	0.11370328923264197	1000
Ebox_CACGTG	GATA	++	27	0.18315608421755764	0.007019296537397724	0.003139124842370041	1.7131097078323365	0.10962067311489884	1000
Ebox_CACGTG	GATA	++	36	0.1733684075214851	0.010292541691609945	0.004602964576738103	1.7063253402709961	0.11110931178553736	1000
Ebox_CACGTG	GATA	+-	0	0.19188728438807873	0.012591450449059759	0.005631067827883574	1.7191616535186767	0.10335072839335378	1000
Ebox_CACGTG	GATA	+-	9	0.19537143576646254	0.012209596183764368	0.005460297408943828	1.721576738357544	0.1124439599135126	1000
Ebox_CACGTG	GATA	+-	18	0.1843060892082145	0.011741186388171428	0.005250818180089309	1.7139068365097045	0.11259244802556106	1000
Ebox_CACGTG	GATA	+-	27	0.1878204342907404	0.011794608857611046	0.005274709434727887	1.7163427829742433	0.11242430864427681	1000
Ebox_CACGTG	GATA	+-	36	0.18506855709254968	0.007212855712406692	0.003225687136967807	1.7144352674484253	0.10955544360382823	1000
Ebox_CACGTG	GATA	-+	0	0.018818422274276058	0.006815367679248356	0.003047925084490861	1.5991995096206666	0.10805683202589268	1000
Ebox_CACGTG	GATA	-+	9	0.5692705371526315	0.03981965134841468	0.017807889451079275	1.9807437419891358	0.08885420416752522	1000
Ebox_CACGTG	GATA	-+	18	0.1886535762956645	0.012608566189859212	0.005638722219866143	1.7169203281402587	0.11370328923264197	1000
Ebox_CACGTG	GATA	-+	27	0.18315608421755764	0.007019296537397724	0.003139124842370041	1.7131097078323365	0.10962067311489884	1000
Ebox_CACGTG	GATA	-+	36	0.1733684075214851	0.010292541691609945	0.004602964576738103	1.7063253402709961	0.11110931178553736	1000
Ebox_CACGTG	GATA	--	0	0.19188728438807873	0.012591450449059759	0.005631067827883574	1.7191616535186767	0.10335072839335378	1000
Ebox_CACGTG	GATA	--	9	0.19537143576646254	0.012209596183764368	0.005460297408943828	1.721576738357544	0.1124439599135126	1000
Ebox_CACGTG	GATA	--	18	0.1843060892082145	0.011741186388171428	0.005250818180089309	1.7139068365097045	0.11259244802556106	1000
Ebox_CACGTG	GATA	--	27	0.1878204342907404	0.011794608857611046	0.005274709434727887	1.7163427829742433	0.11242430864427681	1000
Ebox_CACGTG	GATA	--	36	0.18506855709254968	0.007212855712406692	0.003225687136967807	1.7144352674484253	0.10955544360382823	1000
Ebox_CACGTG	Grepeats	++	0	0.32907299722037	0.039082891710362236	0.017478400524326594	1.8142515420913696	0.10930306779827674	1000
Ebox_CACGTG	Grepeats	++	9	0.25621492054292305	0.033824841558274345	0.01512692901049227	1.763750171661377	0.11158096454822387	1000
Ebox_CACGTG	Grepeats	++	18	0.2629749308116644	0.033513190596278435	0.014987554463237057	1.7684358835220337	0.11264627605871387	1000
Ebox_CACGTG	Grepeats	++	27	0.259224376157311	0.03234999655361157	0.01446735827315188	1.7658361911773681	0.11243583742923398	1000
Ebox_CACGTG	Grepeats	++	36	0.2657579497683601	0.03305872001748146	0.014784309041644315	1.7703649520874023	0.11142538304479818	1000
Ebox_CACGTG	Grepeats	+-	0	0.2552363951538752	0.05641105253802194	0.02522778963146582	1.763071894645691	0.12003183843155624	1000
Ebox_CACGTG	Grepeats	+-	9	0.2603672352688245	0.036916564598022575	0.016509589587388133	1.766628336906433	0.11609680546624311	1000
Ebox_CACGTG	Grepeats	+-	18	0.261434288727404	0.03292204251971417	0.01472318500644387	1.7673679351806642	0.11150815499514946	1000
Ebox_CACGTG	Grepeats	+-	27	0.26120216374353444	0.03221884886924233	0.014408707245683617	1.7672070503234862	0.11114965990162516	1000
Ebox_CACGTG	Grepeats	+-	36	0.26153337223213236	0.03423016513923094	0.015308195226472785	1.767436647415161	0.11247377521770457	1000
Ebox_CACGTG	Grepeats	-+	0	0.32907299722037	0.039082891710362236	0.017478400524326594	1.8142515420913696	0.10930306779827674	1000
Ebox_CACGTG	Grepeats	-+	9	0.25621492054292305	0.033824841558274345	0.01512692901049227	1.763750171661377	0.11158096454822387	1000
Ebox_CACGTG	Grepeats	-+	18	0.2629749308116644	0.033513190596278435	0.014987554463237057	1.7684358835220337	0.11264627605871387	1000
Ebox_CACGTG	Grepeats	-+	27	0.259224376157311	0.03234999655361157	0.01446735827315188	1.7658361911773681	0.11243583742923398	1000
Ebox_CACGTG	Grepeats	-+	36	0.2657579497683601	0.03305872001748146	0.014784309041644315	1.7703649520874023	0.11142538304479818	1000
Ebox_CACGTG	Grepeats	--	0	0.2552363951538752	0.05641105253802194	0.02522778963146582	1.763071894645691	0.12003183843155624	1000
Ebox_CACGTG	Grepeats	--	9	0.2603672352688245	0.036916564598022575	0.016509589587388133	1.766628336906433	0.11609680546624311	1000
Ebox_CACGTG	Grepeats	--	18	0.261434288727404	0.03292204251971417	0.01472318500644387	1.7673679351806642	0.11150815499514946	1000
Ebox_CACGTG	Grepeats	--	27	0.26120216374353444	0.03221884886924233	0.014408707245683617	1.7672070503234862	0.11114965990162516	1000
Ebox_CACGTG	Grepeats	--	36	0.26153337223213236	0.03423016513923094	0.015308195226472785	1.767436647415161	0.11247377521770457	1000
Ebox_CACGTG	NFI	++	0	0.007108229856931219	0.0009390211677432952	0.0004199430326770482	1.5910825967788695	0.10536336679421214	1000
Ebox_CACGTG	NFI	++	9	0.00040219218387009986	0.0035909610451245948	0.0016059266002904566	1.5864343166351318	0.10647712958815987	1000
Ebox_CACGTG	NFI	++	18	0.0012327192602993263	0.002396662249196582	0.0010718199416622197	1.5870100021362306	0.10629328892643347	1000
Ebox_CACGTG	NFI	++	27	0.00570203951794668	0.0042100470277679925	0.0018827902685120352	1.5901078701019287	0.10711603291599105	1000
Ebox_CACGTG	NFI	++	36	0.014215883706343501	0.005596905155978761	0.0025030120784775146	1.5960092306137086	0.10816967927109725	1000
Ebox_CACGTG	NFI	+-	0	0.007108229856931219	0.0009390211677432952	0.0004199430326770482	1.5910825967788695	0.10536336679421214	1000
Ebox_CACGTG	NFI	+-	9	0.00040219218387009986	0.0035909610451245948	0.0016059266002904566	1.5864343166351318	0.10647712958815987	1000
Ebox_CACGTG	NFI	+-	18	0.0012327192602993263	0.002396662249196582	0.0010718199416622197	1.5870100021362306	0.10629328892643347	1000
Ebox_CACGTG	NFI	+-	27	0.00570203951794668	0.0042100470277679925	0.0018827902685120352	1.5901078701019287	0.10711603291599105	1000
Ebox_CACGTG	NFI	+-	36	0.014215883706343501	0.005596905155978761	0.0025030120784775146	1.5960092306137086	0.10816967927109725	1000
Ebox_CACGTG	NFI	-+	0	0.007108229856931219	0.0009390211677432952	0.0004199430326770482	1.5910825967788695	0.10536336679421214	1000
Ebox_CACGTG	NFI	-+	9	0.00040219218387009986	0.0035909610451245948	0.0016059266002904566	1.5864343166351318	0.10647712958815987	1000
Ebox_CACGTG	NFI	-+	18	0.0012327192602993263	0.002396662249196582	0.0010718199416622197	1.5870100021362306	0.10629328892643347	1000
Ebox_CACGTG	NFI	-+	27	0.00570203951794668	0.0042100470277679925	0.0018827902685120352	1.5901078701019287	0.10711603291599105	1000
Ebox_CACGTG	NFI	-+	36	0.014215883706343501	0.005596905155978761	0.0025030120784775146	1.5960092306137086	0.10816967927109725	1000
Ebox_CACGTG	NFI	--	0	0.007108229856931219	0.0009390211677432952	0.0004199430326770482	1.5910825967788695	0.10536336679421214	1000
Ebox_CACGTG	NFI	--	9	0.00040219218387009986	0.0035909610451245948	0.0016059266002904566	1.5864343166351318	0.10647712958815987	1000
Ebox_CACGTG	NFI	--	18	0.0012327192602993263	0.002396662249196582	0.0010718199416622197	1.5870100021362306	0.10629328892643347	1000
Ebox_CACGTG	NFI	--	27	0.00570203951794668	0.0042100470277679925	0.0018827902685120352	1.5901078701019287	0.10711603291599105	1000
Ebox_CACGTG	NFI	--	36	0.014215883706343501	0.005596905155978761	0.0025030120784775146	1.5960092306137086	0.10816967927109725	1000
Ebox_CACGTG	NFY	++	0	-0.01715747362308652	0.004517509682564082	0.002020291747845357	1.5742629051208497	0.10733728047437277	1000
Ebox_CACGTG	NFY	++	9	-0.02535333063192962	0.0023728453274845865	0.001061168690469657	1.5685819625854491	0.10643814030864948	1000
